id,url,source_name,source_url,title,subtitle,author_name,publish_date,content,top_image_url,top_image_caption,created_at,tags,categories
894,https://timesofmalta.com/article/share-first-think-later-when-citizen-journalism-crosses-ethical-lines.1110487,Times of Malta,https://timesofmalta.com,"Share first, think later: When 'citizen journalism' crosses ethical lines",Graphic images of tragedies spread like wildfire on social media. Why?,Claudia Calleja,29/05/2025,"Photographing and sharing images of tragic accidents on social media is ""citizen journalism at its worst"" and highlights the urgent need to focus on digital education across the nation, according to experts in communication and human behaviour. The issue came to light once again following a recent fatal traffic accident in which a motorcyclist died on the spot. After the accident, graphic photos were shared extensively via WhatsApp. This had also happened some months ago when footage of another fatal accident, that involved a car losing control, made the rounds on social media. Prof. Anton Grech, clinical chairman of Mental Health Services, explained that while human curiosity in the case of unusual or dramatic situations is normal - a phenomenon known as rubbernecking - social media amplified this. These actions - of taking and sharing images of tragic situations - were a reflection of a larger situation, he said. Before social media existed there were 'celebrities' and 'spectators'. Social media brought with it a shift in which many people wanted to be protagonists. This was happening in a virtual environment that is saturated with content and, in which, in order to be seen and stand out, the content has to be attention-grabbing. ""In parallel with this, we are losing respect for the society around us. We saw this in a recent case when a man was threatening to jump off the Valletta bastions,"" he said, referring to the 2021 case when onlookers urged a man to jump from the edge of a Valletta bastion, with many filming the ordeal. ""Many people seize all opportunities to gain this recognition without respect for others,"" he said, adding that there was an urgent need to educate people on this matter. Prof. Brenda Murphy, a media and gender expert and founder of NGO Mediating Women, agreed that there was the urgent need for more media education - in schools and beyond - through curriculum and public campaigns. ""This is a public education issue - we need to re-establish digital boundaries. We need to remind people that our duty of care doesn't disappear when we are online,"" she said. Such cases, she said, were ""citizen journalism at its worst"" as they offered ""a great snapshot of the widening gaps in 'news production'"". ""Journalists and editors are trained, educated, bound by professional regulation - citizens operate without any of these guardrails. While citizen journalism was lauded as a great liberator for information - this is an example of a great backfire,"" she said. A deeply problematic phenomenon Murphy explained that the sharing of such images was a ""deeply problematic phenomenon"" that reflects multiple pressures converging at the moment. From a digital culture perspective, she said, we are living in a world where everything is documented, and the boundary between private and public is becoming increasingly eroded. ""In the case of tragic moments, there seems to be an underlying belief that if something shocking happens, it should be recorded and shared. The algorithms that drive social media amplify this. They reward visibility, and sadly that includes tragic events,"" she said. Then there was the conversation on media ethics.  ""We may have the capacity to capture something digitally, but that doesn't mean we should. Sharing media content has become so normalised it completely breaches the private-public boundary. We need to be mindful that sharing a traumatic event compounds trauma - not just for the family and friends but the wider community is impacted too. We cannot justify this 'norm drift' by saying 'it's already out there, so it's ok to repost',"" she said.",https://cdn-attachments.timesofmalta.com/f302addf97be4fc26709e2b49a5e720146591bf8-1748449827-81b636e5-1920x1280.jpg,Sharing media content has become so normalised it completely breaches the private-public boundary. Photo: Shutterstock.com,2025-07-03 14:59:54.173761+00,"{Accident,National,""Social Media"",Traffic}",{}
695,https://timesofmalta.com/article/could-road-quality-leading-accidents-new-policing-unit-plans-find.1111015,Times of Malta,https://timesofmalta.com,Could road quality be leading to accidents? New policing unit plans to find out,The unit has dealt with one fatality and 20 accidents involving injuries,Marc Galdes,06/06/2025,"A newly formed Road Policing Unit will be able to determine how and whether the quality of the roads are contributing to traffic accidents.  During a media briefing on Friday, the unit demonstrated how it works. A police car is equipped with a special device linked to a gyroscope on the roof. As the car drives over the road, the device measures the quality of the road surface. During the demonstration, a car sped down the road towards a mock traffic accident and made a sudden stop. The device within the car printed out a piece of paper that included data that helps police understand if poor road conditions may have played a role in a crash. They also need to take other factors into account, such as whether the road is wet or sloped.  They placed numbered yellow cones, which help to identify the evidence as investigations are carried out later on. Depending on the gravity of the situation, the police might even deploy a drone to get a shot of the accident and the surrounding area. The pictures the drone takes can then be used to develop a 3D image of the site, which is then reviewed in their offices. The data collected from this investigation is then passed on to the magistrate who is dealing with the case. The police initially announced that they would be setting up this new unit earlier this year after the death of motorcyclist Dieter Vink, who crashed into a skip in December 2024.",https://cdn-attachments.timesofmalta.com/85ef0aad7a335fa0c2838228448925db68c1faaa-1749211426-1b336bbd-1920x1280.jpeg,Members of the roads policing unit carrying out a demonstration. Photo: Chris Sant Fournier,2025-07-03 14:59:02.816278+00,"{Accident,National,Police,Traffic}",{}
645,https://timesofmalta.com/article/restaurant-canopies-along-the-strand-pose-catastrophic-risk.1111092,Times of Malta,https://timesofmalta.com,Restaurant canopies along The Strand pose 'catastrophic risk',"Report commissioned by Sliema resident chronicles series of dangers, illegalities",Marc Galdes,08/06/2025,"The outdoor restaurant structures located all along The Strand pose a ""catastrophic risk"" to pedestrians and residents, especially if a fire had to break out, a report by a risk management company found. The report highlights a grim reality: fire engines and ambulances have no clear access, and pedestrians are being forced into oncoming traffic. Thousands of people use the stretch of road daily. ""The fact that this situation has been allowed to develop into its current state shows a total lack of consideration given to safety of anyone,"" a report by Shield Consultants said. Sliema resident Anna Maria Baldacchino, a member of the Sliema Residents Group, lives on The Strand - located on Triq ix-Xatt along Sliema and Gzira - and decided to commission the study herself. The street is lined with restaurants and bars that have built outdoor catering areas protruding into the road, leaving a gap between the building and the outdoor area to allow for a public pavement. Speaking to Times of Malta, Baldacchino said this began last year when an apartment adjacent to hers caught fire, but the fire engines were unable to open their ladders, so the firefighters were forced to gain access through the building. ""I was worried because obviously incidents happen and I always thought, if something had to happen what will be the outcome,"" Baldacchino said. She resorted to the authorities, however, she never received a straight answer about any form of risk management study. ""Nothing happened. At the end of the day, my life and the lives of other residents are at stake here,"" she said. 'High risk of a traffic collision' The report goes into detail about how the extension of the outdoor areas creates a hazard for cars driving on the inner lane which tend to steer their cars towards the outer lane increasing the ""probability of a collision"". The situation also becomes more dangerous if there is a delivery vehicle, which is forced to stop in the middle of the road, as there are no loading bays available. Signed by fire risk management consultant Andre Muscat, the report further noted how the outdoor structures block the view of anyone who wishes to cross at the pedestrian crossing. ""Pedestrians need to walk onto the road in order to be seen by approaching vehicles,"" the report said.  Given all the obstacles, the report raised serious concerns about the increased risk people face in the event of a fire or other emergency. ""There is also the risk of a fire starting in, or spreading to, the outside extension,"" the report added. The report noted that these catering establishments are surrounded by residential buildings with only one stairway for access. If residents were forced to evacuate, this would cause ""great congestion and confusion"". The report also questioned whether a fire engine would have enough space to utilise hydraulic platforms or turntable ladders, given the protruding canopy. The number of obstructions might also further delay emergency responders from reaching the residents. It added that ambulances might find difficulty parking near the building and further difficulty to get a stretcher through the ""crowded and congested environment"". Pavement is hazardous for people with mobility difficulties The obstructed and congested pavement also endangers the elderly and individuals with mobility impairments, the report flagged. It also mentioned the difficulties of walking on the pavement with young children and describing passing through with a pushchair as being ""almost impossible"". In the report's conclusion it said: ""The conditions reviewed and reported in the report constitute several instances of a clear and present hazard laden with catastrophic risk potential from the road users to the pedestrians to the residents and even to the customers of the establishments themselves. ""Unless brought under control quickly, the situation is only bound to get worse,"" the report concluded. This is not the first time Baldacchino has challenged these outdoor structures. In January 2024, she said she applied for permission to take up public land where the restaurant Gourmet Cocktail Bar & Grill had an outdoor seating structure that had been operating illegally for around a decade. Later that month, the Planning Authority approved a permit to sanction the restaurant canopy. Earlier this year, Baldacchino gave a passionate speech in the European Parliament about noise pollution caused by bars and restaurants.",https://cdn-attachments.timesofmalta.com/83d0a44f271bd268dff6b06b69a1a3872efc4ab1-1749311684-bf24f11a-1920x1280.jpeg,"Fire engines and ambulances have no clear access, and pedestrians are forced into oncoming traffic.",2025-07-03 14:58:49.139238+00,"{Accident,""Food And Drink"",National,Sliema}",{}
370,https://timesofmalta.com/article/today-front-pages-june-20-2025.1111741,Times of Malta,https://timesofmalta.com,Today's front pages,The top stories in Malta's newspapers on Friday,Times of Malta,20/06/2025,"The following are the top stories in Malta's newspapers on Friday.  Times of Malta leads with how the Maksars, who were convicted of two murders, had ""connections"" within the police force and politics, a high-ranking police officer admitted in a secret testimony to a public inquiry. The newspaper also reports that in 16 hours, there were four traffic accidents on Thursday, one of which ended in a fatality, after a 32-year-old died in a Zebbug car accident. The man was later identified as Karl Farrugia. The Malta Independent reports how 10 ministries spent €690k on stands at the Public Service Expo.  It also reports how Daniel Muka, one of the two men standing trial for the Sliema double murder, disrupted the courtroom once again when proceedings continued on Thursday. In-Nazzjon leads with how 32-year-old Karl Farrugia died in a Zebbug car accident on Wednesday night.",https://cdn-attachments.timesofmalta.com/3350ba12ec944ffe113c5b19dc7c47d313bbed11-1750398825-e38b2507-1920x1280.jpeg,Times of Malta file photo,2025-07-03 14:57:36.538436+00,"{Accident,Court,Media,National}",{}
287,https://timesofmalta.com/article/regional-road-accident-causes-long-rush-hour-traffic-jam.1111988,Times of Malta,https://timesofmalta.com,Regional Road accident causes long rush hour traffic jam,Two women and a man were hospitalised,Times of Malta,25/06/2025,"A man and two women were hospitalised early on Wednesday after a collision between a car and a motorcycle on the Regional Road. The accident happened at around 7am, blocking a lane of the busy arterial road and causing a rush hour traffic jam.  The condition of a man and a woman, both Italian, who were riding the motorcycle, is still being assessed. Both are in their twenties. A pregnant woman, 34 from Sliema who was driving the car, a Suzuki Swift, was unhurt but checked in hospital as a precaution.",https://cdn-attachments.timesofmalta.com/40826e175cff353938e11c57a03053890bbe4c59-1750838179-02f0fcc1-1920x1280.jpg,Two women and a man were hospitalised after an early morning traffic accident.,2025-07-03 14:57:14.812877+00,"{National,Traffic}",{}
46,https://timesofmalta.com/article/collision-unit-traffic-bureau-work-together.1112257,Times of Malta,https://timesofmalta.com,Collision unit and traffic bureau to work together,The bureau was meant to be up and running by the end of 2023,Emma Borg,30/06/2025,"The Traffic Investigation Bureau, a body that will investigate collisions and recommend changes, is in the ""final stages"" of being set up, the transport minister has said. ""This week I was given the first draft of the legislation, so pretty soon I will be presenting it to cabinet,"" Chris Bonett told Times of Malta late last week. Bonett's statement comes weeks after the police set up their own body to investigate road collisions. At the end of May, the government announced the Roads Policing Unit, a specialised police department to enforce traffic rules and investigate the causes of major traffic accidents. Police officers received specialised training, while new equipment has been procured to facilitate the gathering and analysis of evidence, ranging from driving methods to road conditions. On Friday, Transport Minister Bonett said the two bodies will work hand in hand. ""There are two types of investigation that are carried out. First of all, to see what led to an accident, and second, to see what happens next... the idea is to work together,"" he said. Bonett later clarified that the bureau's main task will be to analyse how to make roads safer and recommend changes. He said discussions on where one body's remit begins and ends are ongoing. ""The idea is that the (police) unit and the bureau help each other to better service the public."" A bureau to investigate traffic collisions and recommend changes was first announced by Bonett's predecessor, Aaron Farrugia, in December 2022, on the back of Malta's deadliest year on the road. In 2025, 11 people have so far died in traffic incidents: four pedestrians, three car drivers, three motorcyclists and one cyclist. The bureau was meant to be up and running by the end of 2023 but ran into delays because of the judiciary's hesitancy to share the contents of magisterial inquiries. In February, Bonett told Times of Malta that a provision in the magisterial inquiry reform will give the Traffic Investigation Bureau the ability to gather information from inquiries.",https://cdn-attachments.timesofmalta.com/bc80af1e1cdcbeba889e03851379dd49894be3ae-1751212222-5d624827-1920x1280.jpg,Transport minister Chris Bonett,2025-07-02 10:10:09.622652+00,"{Accident,National,Traffic,Transport}",{}
467185,https://timesofmalta.com/article/chaos-roads-growing-pn.1113893,Times of Malta,https://timesofmalta.com,'Chaos on the roads is growing': PN,"Number of accidents at sea is also increasing, opposition says",Matthew Bonanno,30/07/2025,"The Nationalist Party has accused the government of lacking political will to tackle the ""growing chaos"" on Malta's roads and seas.   The party was reacting to a spate of traffic accidents in recent days that left several people dead and others seriously injured.  At a press conference on Wednesday, shadow minister for transport Mark Anthony Sammut noted that halfway through the year, there had already been 12 traffic deaths.  ""It's clear that the chaos on our roads is growing. In the face of this, the [transport] minister remains silent,"" he said, reiterating PN's call for a national action plan on road safety.  Sammut offered several explanations for the root cause of traffic accidents, including motorists getting frustrated by delays and congestion, and a lack of education on the rules of the road.   ""But the primary cause is a lack of law enforcement. The fact is that you barely ever see traffic officers. We need effective and continuous enforcement, not just during the Christmas period. To make matters worse, penalties are not harsh enough for people who kill and maim pedestrians.""  He added that the number of motorists driving under the influence of alcohol and drugs, especially cannabis and cocaine, was also on the rise.  If the PN were elected to government, Sammut said, it would prioritise the sector with a series of specific measures, such as launching an education campaign on how to share the road, while providing better infrastructure for cyclists and motorcyclists.   Sammut also observed that the transport safety investigative commission, first mooted in 2023, had still not been set up.  'Reports of incidents at sea have more than doubled'  Meanwhile, PN spokesman for maritime affairs Ivan Castillo said Malta's seas were also becoming more unsafe, citing figures that showed maritime incidents had increased from 17 to 41 in the space of just four years.   ""Enforcement is not increasing at the same rate. There is a clear problem with resources dedicated to enforcement and safety at sea. It's impossible for officers to keep up with the increasing number of vessels navigating our seas,"" Castillo said.  He recalled that the government had spent 100,000 on RHIBs, the vessels used by TM's Maritime Division, after five rigid hull inflatable boats that were bought for €721,000 were subsequently found to be unseaworthy.  Darren Carabott, the shadow minister for home affairs, said that every accident meant there were family and friends who were grieving or waiting desperately for good news from hospital.  ""We can have the best laws on paper, but they are for nothing if there is no proper enforcement,"" he said.  On Saturday, a 27-year-old motorcyclist was killed in a traffic accident in Pembroke. The following day, a 62-year old woman died when she was trapped between two cars in a crash in Floriana. Three fatalities in three separate incidents occurred the following day. A 71-year-old woman lost her life following a crash in Fgura, which also involved Prime Minister Robert Abela's mother and father.   Later on Sunday, a 58-year-old man lost control of his Honda motorcycle in Pietà before crashing into a pavement. He died soon after. And that evening, a 62-year old woman died when she was trapped between two cars in a crash in Valletta. Her husband is in critical condition. On Tuesday, a 63-year-old Tallinja driving instructor was killed when a bus rolled back on him at the Floriana park and ride facility. The man, Karmenu Muscat, was a former footballer who played for Malta's national team.  And last week, a 79-year-old woman died in an accident in Lija.  Cycling group lists proposals for road safety In a separate statement on Wednesday, the Rota cycling group also called for immediate action to tackle the situation on the roads, pointing out that Malta is on a devastating trajectory to exceed the 2022 record of 26 road deaths in a year. ""We cannot continue to treat road deaths as isolated incidents or unfortunate inevitabilities. These are systemic failures: failures in enforcement, infrastructure design, and in political will,"" the group said. The group said road design must be such that it prioritised the safety of all users, especially the most vulnerable: pedestrians and cyclists.  Malta also needed law enforcement that matched the scale of the crisis. ""It is absurd that the Malta Police Force is expected to carry out effective enforcement with only 18 breathalysers at its disposal. Road safety is not achieved through slogans-it requires proper resources, strong policy, and sustained enforcement,"" it said. The group suggested the immediate rollout of average speed cameras, not just single-point speedtraps; implementation and enforcement of 30 km/h zones in all urban areas; regular, well-resourced spot checks and sobriety testing; proper maintenance of roads, pavements and cycle lanes and proper law enforcement, including fines that reflected the gravity of endangering human life. Legislative reform The group also called for stricter penalties for motorists responsible for killing or seriously injuring pedestrians or cyclists and the introduction of presumed liability, a principle already in place across most EU member states, which places greater responsibility on drivers in the event of collisions with vulnerable users",https://cdn-attachments.timesofmalta.com/7db98e22e8e4f777d2bca3bbcc3995fdd7908c11-1753883471-6a59e6d9-1920x1280.jpg,The Nationalist Party reiterated its call for a national action plan on road safety. Photo: Partit Nazzjonalista.,2025-07-30 14:32:14.67946+00,"{National,Pn,Roads,Traffic}",{}
467108,https://timesofmalta.com/article/insurers-join-calls-random-drug-alcohol-testing-motorists.1113852,Times of Malta,https://timesofmalta.com,Insurers join calls for random drug and alcohol testing of motorists,"'Urgent need for stronger enforcement', insurers association warns",Times of Malta,30/07/2025,"Insurers have backed a leading doctor's calls for random drug and alcohol testing of motorists. In a statement, the Insurance Association Malta said it ""fully supports"" Mater Dei emergency department doctor Jonathan Joslin ""regarding the urgent need for stronger enforcement and deterrents to address drink and drug driving on our roads."" Joslin called for random testing of motorists in an article published in Monday's Times of Malta, when he described the lack of legal provisions for such testing as a ""critical gap"" in enforcement. Referencing data collected by its members in 2022 that found that only around three per cent of serious traffic accidents saw the use of breathalysers, the association said the situation ""remains a cause for concern"". It noted it had ""long advocated for more robust enforcement in this area"", including participating in the Malta Road Safety Council and proposing legal amendments putting roadside drug testing on the same level of importance as alcohol testing. The association said it ""remains committed to supporting road safety measures, as demonstrated in the past with the donation of breathalyser equipment"". ""We continue to call on authorities to prioritise investment in the resources and training needed to enable police to carry out consistent, effective roadside testing, particularly in the context of serious traffic accidents.""  It stressed that a ""visible and active police presence is not a sign of excessive enforcement but rather a proven deterrent against dangerous driving behaviour"", noting evidence showed that increased monitoring of motorists during the festive season ""directly contributes to improved outcomes"". The association urged authorities to ""implement both alcohol and drug testing measures more systematically and without delay"". ""Road safety is a shared responsibility-and it deserves unwavering commitment."" Joslin said the country should urgently introduce legal provisions allowing police to conduct random breath and saliva testing for alcohol and drugs, with a shift away from the requirement of ""reasonable suspicion"" essential to deter would-be offenders. The doctor also said the police must have a visible and routine presence on the roads, with random checkpoints, unmarked patrol vehicles, mobile testing units and immediate roadside suspensions of drivers who fail tests. Last weekend saw saw three fatal crashes within hours of each other. On Sunday night, mother-of-four Mildred Azzopardi was killed when she was caught between two cars after a car driven by a soldier crashed into a stationary vehicle in Valletta. The driver, Benjamin Chetcuti, is charged with involuntary homicide, driving under the influence and grievously injuring another man through negligence.",https://cdn-attachments.timesofmalta.com/0efa7b23426476ed764c9cae677c604cdb9e327b-1753828535-8364082c-1920x1280.jpg,Insurers joined calls for random testing of motorists. Photo: Shutterstock.,2025-07-30 05:58:18.178963+00,"{Alcohol,Drugs,Health,National,Traffic}",{}
467297,https://timesofmalta.com/article/1000-requests-emergency-ambulances-five-days.1113933,Times of Malta,https://timesofmalta.com,"1,000 requests for emergency ambulances in five days",Emergency doctor Michael Spiteri calls on people to be more sensitive and avoid filming or photographing accidents,Claudia Calleja,31/07/2025,"The emergency services were called to assist 1,000 people over five days with cases ranging from fatal and life-threatening accidents to people who consumed too much alcohol, emergency doctor Michael Spiteri has said. Speaking on TVM news, Spiteri noted that between Thursday and Monday, the emergency ambulance service attended over 200 cases daily. ""Half of the 1,000 calls for assistance included people with serious problems [who did not need immediate medical assistance for survival], and 10% of them were in a critical situation in which, a few minutes could make a difference between life and death"", he said. Spiteri appealed to people who happened to be passing near an accident, to keep away from the site in order not to disrupt the emergency doctors. He called for more sensitivity and for people not to film or photograph accidents, saying this caused psychological damage to patients and their relatives. Over the past days, there were five fatalities on the road. On Saturday, a 27-year-old motorcyclist - Bulgarian Tenyo Kosev - was killed when his bike was involved in a crash with a BMW in Pembroke in the early hours of the morning. The following day, a woman died in a head-on crash in Fgura that also involved former president George Abela and his wife. A motorcyclist died in Pietà a few hours later. And on Sunday, evening mother-of-four, Mildred Azzopardi, died when she was trapped between two cars in a crash. A 23-year-old soldier has been charged with involuntary homicide for her death. On Tuesday, 63-year-old Tallinja driving instructor Karmenu Muscat, died after a bus rolled back on him at the Floriana Park and Ride facility at around 1.45 pm.",https://cdn-attachments.timesofmalta.com/e85e2ff047ba17964e740c6dc7f39d37bb210115-1753956144-97180e31-1920x1280.jpg,"The emergency services received 1,000 calls in five days. Photo: Matthew Mirabelli",2025-07-31 10:48:11.814451+00,"{Accident,National}",{}
489424,https://timesofmalta.com/article/deadliest-week-road-fatalities-least-25-years.1114069,Times of Malta,https://timesofmalta.com,Deadliest week for road fatalities in at least 25 years,"Road design could reduce accidents, according to transport researcher and road safety advocate",Daniel Ellul,03/08/2025,"Six people were killed between July 23 and 29, marking the deadliest week on Malta's roads in at least 25 years, a toll that one expert says is a result of chronic failure to prioritise safety in road design. Data compiled by transport activist Paolo Cassar Manghi shows that no other seven-day period since at least 2000 has recorded so many road deaths. Cassar Manghi, a transport researcher and road safety advocate, described the spike in fatalities as ""tragic but not surprising"", warning that the country's road infrastructure often encourages speed rather than discouraging risk. Among the six victims were a driving instructor crushed by a runaway bus, a motorcyclist and a pedestrian killed in a crash involving a parked car. On the same week, three others were killed in unrelated violent incidents, in one of the bloodiest weeks in Malta on record. On July 23, a 79-year-old woman from Mosta died after the Renault van she was a passenger in crashed with a Suzuki Swift car in Lija. Three days later, Tenyo Kosev died when his Honda motorcycle was involved in a collision with a BMW 1 Series motorcycle in Pembroke at around 1am. Last Sunday, three people died. Mildred Azzopardi was crushed to death after a vehicle ploughed into a parked car, fatally hitting the 62-year-old. Azzopardi's husband, Alfred, was critically injured. Benjamin Chetcuti, who was driving the car that hit the Azzopardis, is facing charges of manslaughter and driving under the influence of alcohol. The other two victims were a motorcyclist and a car passenger who was involved in a collision with a car driven by former president George Abela with his wife Margaret in the passenger seat.  Transport Minister Chris Bonett, however, has insisted that the police unit is not a replacement for the bureau and the two bodies will work together. ""Two types of investigation are carried out: to establish what led to an accident, and second, to see what happens next... the idea is to work together,"" he said in June. Bonett later clarified that the bureau's main task will be to analyse how to make roads safer and recommend changes. A terrible week made worse by double murder, death after hotel brawl The bloodbath in Malta was exacerbated with the murder of two men and another who died following a fight. Two men - Anthony Agius and Dennis Mifsud - were shot dead in the Kuncizzjoni area of Bahrija. Seventy-two-year-old Carmelo Ciantar has been arrested over the crime. Separately, Roderick Sciortino died on Thursday following a hotel brawl in Mellieha. His death remains under investigation, with conflicting reports over whether a pre-existing brain tumour contributed to his collapse.",https://cdn-attachments.timesofmalta.com/86c3c9a650de375fece01d6ca72dde898dab4d1e-1754147315-c2402b99-1920x1280.jpg,Anthony Agius and Dennis Mifsud were shot in Rabat.,2025-08-05 07:41:53.786116+00,"{Accident,Murder,National,Roads,Statistics}",{}
490206,https://timesofmalta.com/article/2963-fined-speeding-554-lacking-road-licence-july.1114551,Times of Malta,https://timesofmalta.com,"2,963 fined for speeding, 554 for lacking road licence in July",778 were using their mobile phone while driving,Giulia Magri,12/08/2025,"A total of 2,963 drivers were slapped with a fine for speeding in July, LESA said.  In a Facebook post, LESA said that last month, a total of 4,966 contravention tickets were issued to motorists who failed to follow the highway code. It did not issue July 2024 figures for comparative purposes.  Motorists caught driving at up to 15km/h over the limit are handed a €34.94 fine. Those driving over 15km/per hour over the limit are slapped with a €69.88 fine.  Last said that 778 drivers were caught last month using their mobile phones while driving. They were each fined €200 and can end up having nine penalty points on their licence.   For bus and taxi drivers, as well as anyone else carrying passengers as part of their job, the fine was even steeper- €300.  554 found driving without a licence in a month Another 554 motorists were caught driving with no road licence, while another 349 were caught not wearing a seatbelt. Not wearing a seatbelt can land a driver with a €46.59 fine.  Another 322 contraventions were issued for drivers on no-entry roads.  The figures reflect a month in which six people died on Malta's roads, with the deadliest week in at least 25 years marked between July 23 and 29. Among the six victims was Mildred Azzopardi, a mother of four, who died at the scene on July 27, when a car ploughed into her car as she was placing items in the boot.  On Tuesday, a court heard how Chetcuti was five times over the alcohol limit.  Two other people died in separate traffic accidents, also on July 27. A motorcyclist died in an accident the previous day. On July 23, a 79-year-old woman from Mosta died after the Renault van she was a passenger in crashed with a Suzuki Swift car in Lija.",https://cdn-attachments.timesofmalta.com/87978ca23c302e5eda0c007f36d85ccdf76d2e2d-1754995669-d272524d-1920x1280.jpg,"Close to 3,000 motorists were slapped with a fine for speeding last month. Photo: Times of Malta file photo",2025-08-12 11:19:15.436228+00,"{Accident,Lesa,National,Traffic}",{}
490685,https://timesofmalta.com/article/16yearold-caught-driving-motorcycle-zejtun.1114804,Times of Malta,https://timesofmalta.com,16-year-old caught driving motorcycle in Zejtun,Four others found driving without a licence,Times of Malta,17/08/2025,"A 16-year-old was caught riding a motorcycle illegally after being stopped in a routine traffic inspection on Sunday morning.  The inspection on Tal-Barrani netted another four people who were caught driving without a licence, while summons were issued to a further 17 persons in connection with ""various irregularities"", police said in a statement.  The motorcycle ridden by the 16-year-old was seized, with investigations ongoing. The legal driving age in Malta is 18.  The inspection was carried out by police and Local Enforcement System Agency (LESA) officers, who appealed for motorists to ""observe traffic rules with respect for their lives and the lives of other people on the road"". Last weekend, a courier was killed in a hit-and-run crash involving an underage driver. Khim Bahadur Pun, 42, from Nepal, was killed when a Maserati car allegedly driven by a 17-year-old smashed into his motorcycle in Sta Venera.",https://cdn-attachments.timesofmalta.com/c4539f6bda040d691717507671757c2e836eaaa4-1755443572-0b71a0ec-1920x1280.png,"The inspection netted a further four people driving without a licence. File photo: Malta Police Force, Communications Office.",2025-08-17 15:41:41.057014+00,"{National,Traffic,Żejtun}",{}
490742,https://timesofmalta.com/article/national-alcohol-policy-lacks-measures-address-drinkdriving-insurers.1114825,Times of Malta,https://timesofmalta.com,National Alcohol Policy lacks measures to address drink-driving: Insurers,The Insurance Association Malta called for random roadside checks and stricter penalties,Times of Malta,18/08/2025,"The Insurance Association Malta raised its concerns that the new National Alcohol Policy lacks any robust enforcement measures to address drink-driving.  ""With the island still reeling from a tragic number of road fatalities, it is disappointing that proven measures, such as random breath testing and mandatory alcohol testing after accidents, remain absent,"" the Association said in a press release on Monday. The statement comes after Magistrate Joe Mifsud called for random roadside alcohol and drug testing of drivers, after a fatal Senglea motorcycle crash, which took place in June, revealed the rider had cocaine in his system.  The National Alcohol Policy was launched in June to reduce alcohol consumption in the population through ""evidence-based strategies"". The Association said it welcomed the policy's release for public consultation, but raised its concern that the publication, which was delayed by 17 months, is a signal of the authorities' lack of urgency, and how it left out a dedicated section on drink-driving found in the 2018-2023 policy.   The Association pointed to the policy's own data showing that alcohol consumption in Malta rose by 23 per cent between 2010 and 2019, while the European average fell by roughly the same percentage. Almost half of those aged 20 to 49 admit to drinking more than six glasses of alcohol each week.  ""The policy acknowledges rising alcohol use across all age groups, yet remains practically silent on the sanctions and enforcement that are crucial to deterring repeat offenders. Education alone is the carrot, but without the stick of enforcement, it will not be enough,"" IAM said.  The Association urged the government to follow the lead of other European countries, which were implementing tougher laws to curb drink-driving, including random roadside checks and stricter penalties, such as higher fines and licence suspensions.  It also called for mandatory reporting of driving-under-the-influence cases to insurers. It also called for the introduction of Alcolock devices, a breathalyser installed in a vehicle that would prevent the engine from starting if the driver is over the legal limit. It also suggested introducing subsidised taxi services during large events, coupled with campaigns to promote designated drivers. Finally, it suggested greater use of CCTV footage to identify and deter dangerous behaviour on the roads.  ""Educating drivers on the risks is vital, but it must be matched by strong deterrents that make repeat offences far less likely,"" IAM said.  The statement comes following a spate of serious road accidents in recent weeks, several linked to drink-driving. The Association also called on the authorities to ensure that the new National Alcohol Policy delivered meaningful change, warning that ""without decisive measures, Malta risks relegating this policy to another missed opportunity, and drink-driving will remain a deadly, preventable threat on our roads"" In July, AFM soldier Benjamin Chetcuti was allegedly five times over the alcohol limit when his car hit 62-year-old Mildred Azzopardi in Valletta, killing her and injuring her husband. The test returned a positive result of 139.2 μg/100ml when the legal limit is 22micrograms. On August 10, food courier Khim Bahadur Pun, 42, from Nepal, was killed when his motorcycle was hit by a car driven by a 17-year-old in Santa Venera.The youth fled the scene but was arrested five hours later. Police said a breathalyser test found he was over the legal alcohol limit.",https://cdn-attachments.timesofmalta.com/fc18937ba2570f4e837ff5f5202966476f9ed840-1755511000-e06a4d7b-1920x1280.jpg,The Insurance Association Malta said the island is reeling from a tragic number of road fatalities and called for random roadside drug and alcohol testing. Photo: Shutterstock,2025-08-18 10:49:07.309721+00,"{Accident,Alcohol,Health,National}",{}
