id,date_of_accident,num_people_involved,num_drivers,driver_ages,driver_genders,injury_severities,num_vehicles_involved,vehicle_types,road_conditions,human_factors,infrastructure,road_name,locality
416,2025-06-19 13:15:00,2,1,[52],['male'],"['critical', 'none']",1,['car'],[],[],[],Pinto Wharf,Floriana
381,2025-06-19 18:30:00,2,2,"[64, 23]","['male', 'male']","['none', 'serious']",2,"['car', 'motorcycle']",[],[],[],Triq Dawret il-Gudja,Gudja
361,2025-06-19 13:15:00,2,1,[52],['male'],"['dead', 'none']",1,['car'],[],[],[],Pinto Wharf,Floriana
313,2025-06-23 08:45:00,1,1,[23],['female'],['slight'],3,"['van', 'car', 'car']",[],[],[],Regional Road near Tal-Qroqq tunnels,
287,2025-06-24 07:00:00,3,2,"[34, None]","['female', 'na']","['none', 'none', 'none']",2,"['car', 'motorcycle']",[],[],[],Regional Road,
113265,2025-07-04 11:00:00,2,2,"[23, 46]","['male', 'male']","['none', 'grievous']",2,"['car', 'motorcycle']",[],[],[],Triq il-Kbira,Mellieha
190828,2025-07-06 00:00:00,2,2,"[30, 34]","['male', 'female']","['serious', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq iz-Zejfa,Mosta
139548,2025-07-09 18:30:00,2,2,"[40, 45]","['female', 'male']","['none', 'grievous']",2,"['car', 'motorcycle']",[],[],[],Triq Mikiel Anton Vassalli,Msida
102356,2025-01-20 00:00:00,2,2,"[46, None]","['male', 'na']","['none', 'none']",2,"['truck', 'car']",[],[],[],Triq it-Turisti,St Paul's Bay
220724,2025-07-13 11:00:00,2,2,"[35, 30]","['na', 'na']","['serious', 'none']",2,"['motorcycle', 'car']",[],[],[],Melqart Street,Marsaxlokk
167578,2023-10-01 00:00:00,4,2,"[32, None]","['male', 'na']","['grievous', 'none', 'none', 'none']",2,"['car', 'car']",[],[],['crosswalk'],December 13 Road,
141175,2025-07-16 13:15:00,2,2,"[45, 24]","['female', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Rue d'Argens,Gzira
130030,2025-07-16 17:00:00,1,1,[70],['female'],['serious'],1,['car'],[],[],[],Triq L-Imqabba,Mqabba
226588,2025-07-17 22:15:00,2,2,"[17, 41]","['na', 'na']","['serious', 'none']",2,"['bicycle', 'car']",[],[],[],Birkirkara Valley Road,Birkirkara
450477,2025-07-19 12:30:00,1,1,[16],['male'],['critical'],1,['bicycle'],[],[],[],Triq il-Buqana,Rabat
297729,2025-07-02 12:30:00,2,2,"[22, None]","['male', 'na']","['none', 'none']",2,"['motorcycle', 'van']",[],[],['tunnel'],Ta' Giorni tunnels,
353524,2018-05-13 00:00:00,2,1,[76],['male'],"['none', 'dead']",1,['car'],[],[],['crosswalk'],Triq Wied Bladun,Paola
353518,2025-07-23 10:30:00,3,2,"[24, 81]","['male', 'male']","['slight', 'critical', 'dead']",2,"['van', 'car']",[],[],[],Triq il-Mosta,Lija
353565,2025-07-24 10:15:00,1,1,[65],['male'],['grievous'],1,['motorcycle'],[],[],[],Triq is-Salina,Naxxar
353525,2025-07-24 04:30:00,2,1,[40],['male'],"['grievous', 'grievous']",1,['motorcycle'],[],[],[],Triq San Anard,Tarxien
386207,2025-07-26 01:00:00,2,2,"[22, 27]","['male', 'male']","['none', 'dead']",2,"['car', 'motorcycle']",[],[],[],Triq Sant'Andrija,Pembroke
386270,2025-07-27 15:30:00,7,2,"[23, 77]","['female', 'male']","['critical', 'dead', 'grievous', 'grievous', 'grievous', 'grievous', 'grievous']",2,"['car', 'car']",[],[],[],Triq Hompesh,Fgura
450529,2025-07-27 11:45:00,2,2,"[71, 34]","['male', 'na']","['none', 'slight']",2,"['car', 'motorcycle']",[],[],[],,Sliema
386315,2025-07-27 22:00:00,3,2,"[23, 69]","['male', 'male']","['slight', 'dead', 'critical']",2,"['car', 'car']",[],[],[],Ta' Liesse,Valletta
451726,2025-07-29 13:45:00,2,1,[None],['na'],"['none', 'dead']",1,['bus'],[],[],[],,Floriana
467167,2025-07-27 22:00:00,3,2,"[23, 69]","['male', 'male']","['slight', 'dead', 'critical']",2,"['car', 'car']",[],[],[],Ta' Liesse,Valletta
467110,2025-07-30 18:00:00,2,2,"[29, 42]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq Dawret Hal Ghaxaq,Hal Ghaxaq
489475,2025-07-27 15:30:00,7,2,"[23, 77]","['female', 'male']","['critical', 'dead', 'grievous', 'grievous', 'grievous', 'grievous', 'grievous']",2,"['car', 'car']",[],[],[],Triq Hompesh,Fgura
489733,2025-08-07 08:00:00,1,1,[None],['na'],[''],1,['car'],[],[],[],Cannon Road,Santa Venera
490010,2025-08-09 07:30:00,1,1,[25],['female'],[''],1,['car'],[],[],[],Triq il-Pellikan,San Ġwann
489990,2025-08-08 08:00:00,1,1,[42],['male'],['slight'],1,['car'],[],[],[],Cannon Road,Santa Venera
489878,2025-08-10 05:20:00,4,2,"[42, None]","['male', 'na']","['dead', '', '', '']",2,"['motorcycle', 'car']",[],[],[],,Birkirkara
489889,2025-08-10 05:20:00,4,2,"[42, 17]","['male', 'male']","['dead', 'grievous', '', '']",2,"['motorcycle', 'car']",[],[],[],Triq Salvu Psaila,Birkirkara
489884,2025-08-10 09:00:00,2,1,[78],['male'],"['grievous', '']",1,['van'],[],[],[],National Road,Floriana
490008,2025-08-07 08:00:00,1,1,[42],['male'],['slight'],1,['car'],[],['drunk'],[],Cannon Road,Santa Venera
489993,2025-08-10 19:00:00,1,1,[33],['male'],[''],1,['motorcycle'],[],[],[],Mosta Road,Mġarr
490183,2025-07-27 00:00:00,3,1,[23],['male'],"['dead', 'grievous', '']",2,"['car', 'car']",[],['drunk'],[],Xatt il-Barrieri,Valletta
490165,2025-08-12 07:00:00,2,1,[None],['na'],"['', '']",2,"['car', 'car']",[],[],[],St Luke's Square,Gwardamanġa
490371,2025-08-14 05:30:00,1,1,[21],['na'],[''],1,['motorcycle'],[],[],[],Triq Sant'Andrija,Pembroke
490568,2025-08-14 05:30:00,1,1,[21],['male'],['dead'],1,['motorcycle'],[],[],[],Triq Sant' Andrija,Pembroke
490684,2025-08-17 16:00:00,2,2,"[53, None]","['male', 'na']","['', '']",2,"['car', 'motorcycle']",[],[],[],Coast Road,Naxxar
490653,2025-08-14 00:00:00,1,1,[21],['male'],['dead'],1,['motorcycle'],[],[],[],Triq Sant' Andrija,Pembroke
490697,,1,1,[43],['na'],['dead'],1,['motorcycle'],[],[],[],Triq ix-Xatt Juan B. Azopardo,Senglea
490746,2025-08-07 00:00:00,1,1,[42],['male'],['none'],1,['car'],[],['drunk'],[],Cannon Road,Santa Venera
490815,2025-08-18 16:00:00,2,1,[29],['na'],"['grievous', '']",1,['car'],[],[],[],Triq Hal Luqa,Rahal il-Gdid
491011,2025-08-21 05:30:00,0,0,[],[],[],2,"['bus', 'car']",[],[],[],Tower Road,Sliema
491118,2025-08-21 00:00:00,0,0,[],[],[],2,"['car', 'bus']",[],['drunk'],[],Tower Road,Sliema
491226,2025-08-22 05:30:00,2,2,"[57, None]","['male', 'na']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Sir Anthony Mamo street,Birkirkara
491307,2025-08-22 05:30:00,3,2,"[57, None]","['male', 'male']","['grievous', 'none', '']",2,"['motorcycle', 'car']",[],[],[],Sir Anthony Mamo Street,Birkirkara
491334,2025-07-26 00:00:00,2,2,"[27, 22]","['male', 'na']","['dead', '']",2,"['motorcycle', 'car']",[],[],[],,Pembroke
491489,2025-08-22 05:30:00,3,2,"[57, None]","['male', 'male']","['grievous', 'none', '']",2,"['motorcycle', 'car']",[],[],[],Sir Anthony Mamo Street,Birkirkara
491557,2025-08-26 05:10:00,1,1,[None],['na'],['none'],7,"['car', 'car', 'car', 'car', 'car', 'car', 'car']",[],[],[],Tower Road,Sliema
491707,2025-08-26 18:30:00,2,2,"[28, 32]","['na', 'na']","['grievous', '']",2,"['motorcycle', 'car']",[],[],[],Attard Road,Zebbug
491720,2025-08-17 15:37:00,2,2,"[44, None]","['female', 'na']","['critical', '']",2,"['car', 'motorcycle']",[],['drunk'],['roundabout'],,Bahar ic-Caghaq
492026,2025-08-17 15:37:00,2,2,"[44, 53]","['female', 'na']","['critical', '']",2,"['car', 'motorcycle']",[],['drunk'],['roundabout'],,Bahar ic-Caghaq
492029,2025-08-28 21:00:00,1,1,[None],['na'],[''],1,['truck'],[],[],['residential_road'],Triq Palma,Rabat
492115,2025-08-29 15:15:00,3,2,"[55, 33]","['male', 'female']","['grievous', '', '']",2,"['motorcycle', 'car']",[],[],[],Triq Emmanuele Luigi Galizia,Marsa
492291,2025-08-31 07:30:00,2,1,[68],['male'],"['grievous', '']",1,[''],[],[],[],Triq l-Imdina,Qormi
492646,2025-09-03 15:00:00,2,2,"[None, None]","['na', 'na']","['dead', 'dead']",2,"['car', 'truck']",[],[],['highway'],Catania - Ragusa motorway,Lentini
492654,2025-09-03 15:00:00,2,2,"[None, None]","['na', 'na']","['dead', 'dead']",2,"['car', 'truck']",[],[],['highway'],Catania - Ragusa motorway,Lentini
492806,2025-09-05 18:15:00,2,2,"[24, 35]","['na', 'na']","['slight', 'grievous']",2,"['motorcycle', 'motorcycle']",[],[],[],Triq ix-Xatt,Gzira
492962,,2,1,[None],['na'],"['dead', '']",1,['car'],[],[],[],,
493044,2025-09-07 13:30:00,2,2,"[62, 35]","['na', 'na']","['grievous', '']",2,"['motorcycle', 'car']",[],[],[],Triq l-Ewwel Titjira,Luqa
493372,2025-09-11 07:30:00,1,1,[33],['na'],['grievous'],1,['motorcycle'],[],[],[],Dun Karm Street,Msida
493542,2025-09-12 12:00:00,4,1,[None],['na'],"['none', 'none', 'none', 'none']",1,['car'],[],[],[],Triq Isouard,Marsa
493598,2025-09-12 12:00:00,4,1,[None],['na'],"['none', 'none', 'none', 'none']",1,['car'],[],[],[],Triq Isouard,Marsa
493702,2025-09-14 13:30:00,2,2,"[52, 14]","['na', 'na']","['grievous', 'grievous']",2,"['motorcycle', 'bicycle']",[],[],[],Triq Bajada,Zabbar
493664,2025-09-13 20:00:00,1,1,[54],['male'],['grievous'],1,['car'],[],[],['roundabout'],Triq il-Perit Dom Mintoff,Paola
493670,2025-09-13 23:00:00,1,1,[69],['male'],['serious'],1,['car'],[],[],['roundabout'],St Paul's Roundabout,
493898,2025-09-16 12:15:00,2,1,[69],['female'],"['serious', 'none']",1,['car'],[],[],[],Republic Street,Victoria
493983,2025-09-16 23:30:00,2,1,[26],['male'],"['serious', 'none']",1,['car'],[],[],['parking_area'],Triq il-Mina ta'Hompesch,Zabbar
494102,,2,2,"[46, None]","['male', 'male']","['slight', 'slight']",2,"['truck', 'car']",[],['road_rage'],[],Triq it-Turisti,St Paul's Bay
494209,2025-09-19 20:45:00,2,2,"[54, 34]","['male', 'male']","['serious', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq San Gwann t'Ghuxa,Bormla
494363,2025-09-20 13:30:00,2,2,"[30, 34]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'motorcycle']",[],[],[],Triq l-Gharb,Gharb
494368,2025-09-20 13:30:00,2,2,"[30, 34]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'motorcycle']",[],[],[],Triq l-Gharb,Gharb
494438,2025-09-21 08:30:00,2,1,[75],['male'],"['serious', 'none']",1,['car'],[],[],[],Sa Maison,Pieta
494571,2025-09-23 19:00:00,2,2,"[42, None]","['na', 'na']","['serious', 'none']",2,"['motorcycle', 'car']",[],[],[],Bella Vista Street,San Gwann
494727,2025-09-24 08:00:00,2,1,[82],['male'],"['serious', 'none']",1,['car'],[],[],[],Triq Marsalforn,Gozo
494856,2025-09-25 14:15:00,2,1,[58],['male'],"['grievous', 'none']",1,['motorcycle'],[],[],[],Triq ir-Repubblika,Rabat
494910,2025-09-26 18:00:00,2,2,"[33, 28]","['male', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq Sant Antnin,Marsascala
495442,2025-10-02 14:00:00,1,1,[None],['na'],['none'],1,['car'],[],[],['highway'],Mriehel bypass,Mriehel
495504,2025-10-02 05:30:00,2,2,"[47, 53]","['male', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq l-Imgarr,Qala
495595,2025-10-02 16:20:00,4,1,[None],['na'],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],['highway'],D8 state road,Bunica
495807,2025-10-05 23:00:00,7,3,"[49, 19, 50]","['male', 'male', 'male']","['slight', 'slight', 'slight', 'slight', 'slight', 'serious', 'slight']",3,"['car', 'car', 'car']",[],[],['highway'],Gudja Bypass,Gudja
495802,2025-07-16 00:00:00,2,1,[None],['na'],"['critical', 'dead']",1,['car'],[],[],[],,
495896,2025-10-02 00:00:00,4,1,[None],['na'],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],[],D8 state road,"Bunica, near Senj"
495942,2024-09-23 00:00:00,2,2,"[49, None]","['na', 'na']","['slight', 'none']",2,"['car', 'motorcycle']",[],[],[],Triq Censu Tabone,St Paul's Bay
496006,2025-10-05 00:00:00,2,2,"[34, None]","['na', 'na']","['slight', 'none']",2,"['car', 'motorcycle']",[],['drunk'],['roundabout'],Saqqajja Hill,Rabat
495969,2025-07-16 00:00:00,2,1,[None],['na'],"['critical', 'dead']",1,['car'],[],[],[],,
496158,2025-10-02 00:00:00,4,1,[None],['na'],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],[],D8 state road,"Bunica, near Senj"
496202,2025-10-09 09:30:00,2,2,"[61, 67]","['male', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq il-Belt Valletta,Żurrieq
496362,2025-10-10 09:00:00,5,4,"[35, 43, 67, 55]","['male', 'male', 'male', 'male']","['none', 'grievous', 'slight', 'none', 'none']",4,"['truck', 'motorcycle', 'car', 'car']",[],[],[],Triq l-Imgarr,Għajnsielem
