id,date_of_accident,num_people_involved,num_drivers,driver_ages,driver_genders,injury_severities,num_vehicles_involved,vehicle_types,road_conditions,human_factors,infrastructure,road_name,locality
3558,2023-10-28 00:00:00+00:00,2,1,[44],['male'],"['dead', 'none']",2,"['car', 'pedestrian']",[''],[''],['tunnel'],Regional Road,St Julian's
3588,2023-10-28 00:00:00+00:00,2,1,[44],['male'],"['dead', 'none']",2,"['car', 'pedestrian']",[''],[''],['tunnel'],Regional Road,St Julian's
3456,2025-01-23 18:00:00+00:00,2,2,"[47, 51]","['male', 'male']","['grievous', 'none']",2,"['car', 'motorcycle']",[''],[''],[''],Rudolph Street,Sliema
3442,2025-01-23 20:15:00+00:00,1,1,[36],['male'],['dead'],1,['motorcycle'],[''],[''],['tunnel'],Triq Mikiel Anton Vassalli,Msida
3423,2025-01-23 20:15:00+00:00,1,1,[36],['male'],['dead'],1,['motorcycle'],[''],[''],['tunnel'],Triq Mikiel Anton Vassalli,Msida
3408,2025-01-25 00:00:00+00:00,2,2,"[46, 0]","['male', '']","['grievous', 'none']",2,"['motorcycle', 'car']",[''],[''],['highway'],Coast Road,Salina
3255,2025-02-01 00:00:00+00:00,3,3,"[34, 59, 30]","['male', 'male', 'male']","['grievous', 'grievous', 'none']",3,"['car', 'motorcycle', 'car']",[''],[''],[''],Hal Farrug Street,Luqa
3220,2023-10-28 00:00:00+00:00,2,1,[44],['male'],"['dead', 'none']",2,"['car', 'pedestrian']",[''],[''],['tunnel'],Regional Road,St Julian's
3197,2025-02-04 11:30:00+00:00,3,2,"[58, 66]","['female', 'male']","['serious', 'serious', 'serious']",2,"['car', 'motorcycle']",[''],[''],[''],Triq Alfredo Cachia Zammit,Zejtun
3206,2025-02-05 09:00:00+00:00,1,1,[52],['male'],['grievous'],1,['motorcycle'],[''],[''],[''],Vjal l-Istadium Nazzjonali,Ta' Qali
3169,2025-02-06 08:00:00+00:00,2,2,"[35, 26]","['male', 'female']","['slight', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],Labour Avenue,Naxxar
3100,2025-02-09 21:00:00+00:00,2,1,[25],['male'],"['grievous', 'grievous']",1,['van'],['dry'],[],['highway'],Triq ir-Rabat,"Marsalforn, Gozo"
3095,2025-02-10 21:00:00+00:00,2,1,[24],['male'],"['dead', 'grievous']",1,['car'],['dry'],[],['tunnel'],,Kirkop
3090,2025-02-10 21:00:00+00:00,2,1,[24],['male'],"['dead', 'grievous']",1,['car'],['dry'],['speeding'],['tunnel'],,Kirkop
3001,2025-02-15 00:00:00+00:00,2,2,"[39, 42]","['male', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],Triq il-Wied,Iklin
2974,2025-02-16 11:00:00+00:00,2,2,"[50, 55]","['male', 'male']","['grievous', 'none']",2,"['bicycle', 'car']",['dry'],[],['residential_road'],Triq il-Kilpa,Siggiewi
2940,2025-02-17 13:00:00+00:00,4,2,"[30, 44]","['male', 'male']","['slight', 'slight', 'slight', 'slight']",2,"['car', 'truck']",['dry'],[],['highway'],Hal Far road,Hal Far
2872,2025-02-20 18:00:00+00:00,2,2,"[45, 32]","['male', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],Triq Hompesch,Fgura
2853,2025-02-21 07:30:00+00:00,2,1,[80],['male'],"['grievous', 'grievous']",1,['car'],['dry'],[],['residential_road'],Triq il-Bacir,Paola
2849,2025-02-21 13:30:00+00:00,2,2,"[61, 31]","['male', 'male']","['grievous', 'none']",2,"['van', 'car']",['dry'],[],['residential_road'],Triq Nazzjonali,Floriana
2792,2025-02-25 23:59:00+00:00,3,2,"[23, 0]","['male', 'female']","['grievous', 'grievous', 'grievous']",3,"['motorcycle', 'car', 'car']",['dry'],[],['residential_road'],Triq il-Kappillan Mifsud,Hamrun
2745,2025-02-25 23:00:00+00:00,1,1,[23],['male'],['grievous'],2,"['motorcycle', 'van']",['dry'],[],['residential_road'],Triq il-Kappillan Mifsud,Hamrun
2666,2025-03-03 07:00:00+00:00,1,1,[0],['male'],['serious'],1,['motorcycle'],['dry'],[],['highway'],Triq Aldo Moro,Marsa
2658,2025-03-03 07:00:00+00:00,1,1,[75],['male'],['serious'],1,['car'],['dry'],[],['residential_road'],Triq l-Imgarr,Xewkija
2557,2025-03-09 19:30:00+00:00,1,1,[56],['female'],['none'],1,['car'],['dry'],[],['residential_road'],Triq San Pawl,St Paul's Bay
2492,2025-03-13 14:45:00+00:00,6,2,"[45, 35]","['male', 'male']","['none', 'grievous', 'slight', 'slight', 'slight', 'slight']",2,"['bus', 'car']",['dry'],[],['residential_road'],Triq ir-Rabat,"Zebbug, Gozo"
2452,2025-03-14 10:00:00+00:00,1,1,[35],['male'],['grievous'],1,['truck'],['dry'],[],['highway'],Triq Buqana,Rabat
2461,2025-03-15 22:30:00+00:00,3,2,"[34, 39]","['male', 'male']","['slight', 'none', 'slight']",2,"['car', 'car']",['dry'],[],['residential_road'],Triq Ghajn Dwieli,Paola
2419,2025-03-16 08:00:00+00:00,3,1,[59],['male'],"['grievous', 'slight', 'none']",1,['car'],['dry'],[],['highway'],Vjal il-Helsien,Zebbug
2409,2025-03-16 08:00:00+00:00,1,1,[40],['male'],['serious'],1,['motorcycle'],['dry'],[],['highway'],Triq Tul il-Kosta,Naxxar
2301,2025-03-22 05:45:00+00:00,2,2,"[32, 31]","['male', 'male']","['critical', 'none']",2,"['motorcycle', 'bus']",['dry'],[],['highway'],Triq l-Imgarr,Ghajnsielem
2259,2025-03-22 13:30:00+00:00,2,2,"[43, 26]","['female', 'male']","['serious', 'none']",2,"['car', 'truck']",['dry'],[],['residential_road'],Triq ir-Rabat,Nadur
2157,2025-03-28 10:45:00+00:00,2,2,"[33, 32]","['male', 'male']","['grievous', 'none']",2,"['bicycle', 'truck']",['dry'],[],['residential_road'],Triq tal-Balal,San Gwann
2080,2025-04-01 09:00:00+00:00,2,1,[30],['male'],"['serious', 'none']",1,['car'],['dry'],[],['residential_road'],St Paul Street,Naxxar
1989,2025-04-06 08:30:00+00:00,2,2,"[31, 19]","['male', 'female']","['serious', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],Triq Zafran,Attard
1967,2025-04-07 20:45:00+00:00,2,2,"[41, 25]","['male', 'male']","['serious', 'none']",2,"['motorcycle', 'car']",['dry'],[],['highway'],Triq Buqana,Rabat
1856,2025-04-13 15:15:00+00:00,6,2,"[39, 81]","['male', 'male']","['slight', 'slight', 'slight', 'slight', 'slight', 'serious']",2,"['bus', 'car']",['dry'],[],['highway'],Coast Road,
1860,2025-04-14 17:45:00+00:00,2,2,"[41, 36]","['male', 'female']","['grievous', 'none']",2,"['car', 'car']",['dry'],[],['residential_road'],Triq Birzebbuga,Birzebbuga
1808,2025-04-15 08:50:00+00:00,3,3,"[36, 53, 52]","['male', 'male', 'male']","['grievous', 'none', 'none']",3,"['motorcycle', 'car', 'van']",['dry'],[],['highway'],Triq Aldo Moro,Marsa
1776,2025-04-17 09:30:00+00:00,2,2,"[79, 46]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],Triq Tal-Barrani,Zejtun
1769,2025-04-17 13:00:00+00:00,2,1,[22],['male'],"['grievous', 'none']",1,['van'],['dry'],[],['residential_road'],Triq Hal Luqa,Luqa
1718,2025-04-18 13:30:00+00:00,2,2,"[72, 31]","['male', 'female']","['serious', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],Burmarrad Street,St Paul's Bay
1490,2025-05-02 15:30:00+00:00,2,2,"[63, 54]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'car']",['dry'],[],['highway'],Triq l-Imgarr,Mgarr
1489,2025-05-03 17:00:00+00:00,3,2,"[74, 33]","['male', 'male']","['slight', 'slight', 'serious']",2,"['car', 'car']",['dry'],[],['residential_road'],Triq ix-Xaghra,Xaghra
1467,2025-05-04 14:30:00+00:00,1,1,[43],['male'],['slight'],1,['motorcycle'],['dry'],[],['highway'],December 13 Road,Marsa
1380,2025-05-07 13:15:00+00:00,2,2,"[34, 23]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'van']",['dry'],[],['residential_road'],Triq Ghar Dalam,Birzebbuga
1286,2025-05-12 08:00:00+00:00,2,2,"[29, 34]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'van']",['dry'],[],['residential_road'],Triq il-Wied,Qormi
1275,2025-05-12 09:45:00+00:00,2,2,"[62, 54]","['male', 'female']","['slight', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],St Joseph High Road,Hamrun
1227,2025-05-15 17:45:00+00:00,2,2,"[22, 19]","['female', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",['dry'],[],['highway'],Regional Road,Santa Venera
1165,2025-05-17 18:30:00+00:00,2,2,"[0, 0]",[],"['grievous', 'slight']",2,"['car', 'car']",['dry'],[],['highway'],Triq Dawret il-Mellieha,Mellieha
1034,2025-05-22 00:00:00+00:00,1,1,[29],['male'],['grievous'],1,['car'],['dry'],[],['highway'],,Ghajn Tuffieha
1015,2025-05-24 07:15:00+00:00,2,2,"[37, 65]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],Triq Aldo Moro,Marsa
974,2025-05-25 13:15:00+00:00,1,1,[22],['male'],['serious'],1,['car'],['dry'],[],['residential_road'],Triq c-Cern,Bugibba
964,2025-05-27 12:30:00+00:00,1,1,[35],['male'],['dead'],1,['motorcycle'],['dry'],[],['highway'],Xemxija bypass,Xemxija
760,2025-06-03 04:30:00+00:00,1,1,[62],['male'],['serious'],1,['van'],['dry'],[],['residential_road'],Marfa Road,Mellieha
751,2025-06-05 20:00:00+00:00,1,1,[21],['male'],['serious'],1,['motorcycle'],['dry'],[],['residential_road'],Kennedy Drive,St Paul's Bay
685,2025-06-07 20:30:00+00:00,5,2,"[22, 0]","['female', 'male']","['grievous', 'slight', 'slight', 'grievous', 'none']",2,"['car', 'car']",['dry'],[],['intersection'],Triq Paredes,St Paul's Bay
679,2025-06-07 17:30:00+00:00,2,2,"[39, 36]","['male', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],Triq l-Imgarr,Xewkija
640,2025-06-07 17:00:00+00:00,1,1,[43],['male'],['dead'],1,['motorcycle'],['dry'],[],['residential_road'],Triq ix-Xatt Juan B Azopardo,Senglea
607,2025-06-12 10:00:00+00:00,3,2,"[0, 0]",[],"['dead', 'none', 'grievous']",3,"['van', 'car', 'bicycle']",['dry'],[],['residential_road'],Triq Villabate,Marsascala
522,2025-06-14 22:00:00+00:00,1,1,[64],['male'],['grievous'],1,['motorcycle'],['dry'],[],['residential_road'],Triq Sant' Elizabetta,Xewkija
404,2025-06-19 10:15:00+00:00,2,2,"[53, 39]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],Triq Hal Farrug,Luqa
407,2025-06-19 06:30:00+00:00,1,1,[53],['male'],['slight'],1,['bus'],['dry'],[],['residential_road'],Triq President Anton Buttigieg,Zejtun
408,2025-06-18 22:00:00+00:00,3,2,"[32, 57]","['male', 'male']","['dead', 'serious', 'grievous']",2,"['car', 'car']",['dry'],[],['residential_road'],Mdina Road,Zebbug
416,2025-06-19 13:15:00+00:00,1,1,[52],['male'],['serious'],1,['car'],['dry'],[],['crosswalk'],Pinto Wharf,Floriana
381,2025-06-20 18:30:00+00:00,2,2,"[23, 64]","['male', 'male']","['serious', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],Triq Dawret il-Gudja,Gudja
361,2025-06-19 13:15:00+00:00,1,1,[52],['male'],['dead'],1,['car'],['dry'],[],['crosswalk'],Pinto Wharf,Floriana
313,2025-06-23 08:45:00+00:00,3,3,"[0, 23, 0]",[],"['slight', 'none', 'none']",3,"['van', 'car', 'car']",['dry'],[],['highway'],Regional Road,Tal-Qroqq
287,2025-06-25 07:00:00+00:00,3,2,"[0, 34]",[],"['slight', 'slight', 'none']",2,"['motorcycle', 'car']",['dry'],[],['highway'],Regional Road,
113265,2025-07-05 11:00:00+00:00,2,2,"[46, 23]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],Triq il-Kbira,Mellieha
190828,2025-07-07 18:00:00+00:00,2,2,"[30, 34]","['male', 'female']","['serious', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],Triq iz-Zejfa,Mosta
139548,2025-07-10 18:30:00+00:00,2,2,"[45, 40]","['male', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],Triq Mikiel Anton Vassalli,Msida
102356,2025-01-20 00:00:00+00:00,2,2,"[46, 0]","['male', '']","['none', 'none']",2,"['truck', 'car']",['dry'],['speeding'],['residential_road'],Triq it-Turisti,St Paul's Bay
220724,2025-07-14 11:00:00+00:00,2,2,"[35, 30]","['male', 'male']","['serious', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],Melqart Street,Marsaxlokk
167578,2023-10-01 00:00:00+00:00,2,2,"[32, 0]","['male', '']","['grievous', 'none']",2,"['car', 'car']",['dry'],['speeding'],['crosswalk'],December 13 Road,Marsa
141175,2025-07-17 13:15:00+00:00,2,2,"[45, 24]","['female', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],Rue d'Argens,Gzira
130030,2025-07-17 17:00:00+00:00,1,1,[70],['female'],['serious'],1,['car'],['dry'],[],['residential_road'],Triq L-Imqabba,Mqabba
226588,2025-07-18 22:15:00+00:00,2,2,"[17, 41]","['male', 'male']","['serious', 'none']",2,"['bicycle', 'car']",['dry'],[],['highway'],Birkirkara Valley Road,Birkirkara
450477,2025-07-19 12:30:00+00:00,1,0,[],[],['critical'],0,[],['dry'],[],['residential_road'],Triq il-Buqana,Rabat
297729,2025-07-02 12:30:00+00:00,1,1,[22],['male'],['slight'],2,"['motorcycle', 'van']",['dry'],[],['tunnel'],Regional Road,Swieqi
353524,2018-05-13 00:00:00+00:00,2,1,[83],['male'],"['dead', 'none']",1,['car'],['dry'],[],['crosswalk'],Triq Wied Bladun,Paola
353518,2025-07-23 10:30:00+00:00,3,2,"[81, 24]","['male', 'male']","['critical', 'dead', 'grievous']",2,"['car', 'van']",['dry'],[],['residential_road'],Triq il-Mosta,Lija
353565,2025-07-24 10:15:00+00:00,1,1,[65],['male'],['grievous'],1,['motorcycle'],['dry'],[],['residential_road'],Triq is-Salina,Naxxar
353525,2025-07-24 04:30:00+00:00,2,1,[40],['male'],"['serious', 'serious']",1,['motorcycle'],['dry'],[],['residential_road'],Triq San Anard,Tarxien
386207,2025-07-26 01:00:00+00:00,2,2,"[27, 22]","['male', 'male']","['dead', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],Triq Sant'Andrija,Pembroke
386270,2025-07-27 15:30:00+00:00,6,2,"[0, 23]",[],"['dead', 'critical', 'grievous', 'grievous', 'grievous', 'grievous']",2,"['car', 'car']",['dry'],[],['residential_road'],Triq Hompesh,Fgura
450529,2025-07-27 11:45:00+00:00,2,2,"[34, 71]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'car']",['dry'],[],['residential_road'],,Sliema
386182,2025-07-28 19:30:00+00:00,1,1,[58],['male'],['dead'],1,['motorcycle'],['dry'],[],['residential_road'],Marina Street,Pieta
386315,2025-07-28 22:00:00+00:00,3,2,"[0, 23]",[],"['dead', 'slight', 'slight']",2,"['car', 'car']",['dry'],[],['residential_road'],Ta' Liesse,Valletta
451726,2025-07-29 13:45:00+00:00,1,1,[0],[],['dead'],1,['bus'],['dry'],[],['parking'],,Floriana
467167,2025-07-27 00:00:00+00:00,3,2,"[69, 23]","['male', 'male']","['critical', 'dead', 'grievous']",2,"['car', 'car']",[],['drunk'],['residential_road'],Ta' Liesse,Valletta
467110,2025-07-29 18:00:00+00:00,1,2,"[29, 42]","['male', 'male']",['grievous'],2,"['motorcycle', 'car']",[],[],['residential_road'],Triq Dawret Hal Ghaxaq,Hal Ghaxaq
489339,2025-08-04 15:30:00+00:00,1,2,"[67, 79]","['male', 'female']",['grievous'],2,"['motorcycle', 'car']",[],[],['highway'],Triq Aldo Moro,Marsa
489370,2025-08-04 15:30:00+00:00,2,4,"[67, 79, 28, 36]","['male', 'female', 'male', 'female']","['grievous', 'grievous']",3,"['motorcycle', 'car', 'car']",[],[],"['highway', 'residential_road']",Aldo Moro Street,Marsa
489728,2025-08-06 11:30:00+00:00,4,4,"[48, 60, 23, 45]","['male', 'male', 'male', 'male']","['grievous', 'slight', 'grievous', 'grievous']",3,"['motorcycle', 'car', 'car']",[],[],['residential_road'],Triq is-Salina,Naxxar
489733,2025-08-07 08:00:00+00:00,1,1,[42],['male'],['slight'],1,['car'],[],['drunk'],['residential_road'],Cannon Road,Santa Venera
490010,2025-08-09 07:30:00+00:00,1,1,[25],['female'],['grievous'],1,['car'],[],[],['residential_road'],Triq il-Pellikan,San Gwann
489878,2025-08-10 05:20:00+00:00,4,2,"[42, 17]","['male', 'male']","['dead', 'grievous', 'slight', 'slight']",2,"['motorcycle', 'car']",[],['drunk'],['residential_road'],Triq Salvu Psaila,Birkirkara
489889,2025-08-10 05:20:00+00:00,4,2,"[42, 17]","['male', 'male']","['dead', 'grievous', 'slight', 'slight']",2,"['motorcycle', 'car']",[],['drunk'],['residential_road'],Triq Salvu Psaila,Birkirkara
489884,2025-08-10 09:00:00+00:00,1,1,[78],['male'],['grievous'],1,['van'],[],[],['highway'],Triq Nazzjonali,Floriana
489993,2025-08-10 19:00:00+00:00,1,1,[33],['male'],['grievous'],1,['motorcycle'],[],[],['residential_road'],Mosta Road,Mgarr
490165,2025-08-12 07:00:00+00:00,2,2,"[0, 0]","['na', 'na']","['grievous', 'grievous']",2,"['car', 'car']",[],[],['intersection'],,Guardamangia
490371,2025-08-14 05:30:00+00:00,1,1,[21],['male'],['grievous'],1,['motorcycle'],[],[],['highway'],Triq Sant'Andrija,Pembroke
490568,2025-08-14 05:30:00+00:00,1,1,[21],['male'],['dead'],1,['motorcycle'],[],[],['highway'],Triq Sant'Andrija,Pembroke
490684,2025-08-17 16:00:00+00:00,2,2,"[53, 0]","['male', 'na']","['grievous', 'slight']",2,"['motorcycle', 'car']",[],[],['highway'],Tul Il-Kosta,Naxxar
490815,2025-08-18 16:00:00+00:00,1,1,[29],['male'],['grievous'],1,['car'],[],[],['residential_road'],Triq Hal Luqa,Rahal il-Gdid
491011,2025-08-21 05:30:00+00:00,2,2,"[0, 0]","['na', 'na']","['slight', 'slight']",2,"['bus', 'car']",[],[],['residential_road'],Tower Road,Sliema
491226,2025-08-22 05:30:00+00:00,3,2,"[57, 0]","['male', 'na']","['grievous', 'slight', 'slight']",2,"['motorcycle', 'car']",[],[],['highway'],Sir Anthony Mamo Street,Birkirkara
491307,2025-08-22 05:30:00+00:00,3,2,"[57, 0]","['male', 'na']","['grievous', 'slight', 'slight']",2,"['motorcycle', 'car']",[],[],['highway'],Sir Anthony Mamo Street,Birkirkara
491334,2025-07-26 01:00:00+00:00,2,2,"[27, 22]","['male', 'male']","['dead', 'slight']",2,"['motorcycle', 'car']",[],[],['residential_road'],,Pembroke
491489,2025-08-22 05:30:00+00:00,3,2,"[57, 0]","['male', 'na']","['grievous', 'slight', 'slight']",2,"['motorcycle', 'car']",[],[],['highway'],Sir Anthony Mamo Street,Birkirkara
491557,2025-08-26 05:10:00+00:00,1,1,[0],['na'],['slight'],7,"['car', 'car', 'car', 'car', 'car', 'car', 'car']",[],[],['residential_road'],Tower Road,Sliema
491707,2025-08-26 18:30:00+00:00,1,2,"[28, None]",[],['grievous'],2,"['motorcycle', 'car']",[],[],[],Attard Road,Zebbug
491720,2025-08-17 15:37:00+00:00,1,2,"[44, None]",[],['critical'],2,"['car', 'motorcycle']",[],['drunk'],['roundabout'],,Bahar ic-Caghaq
492026,2025-08-17 15:37:00+00:00,1,2,"[44, None]",[],['critical'],2,"['car', 'motorcycle']",[],['drunk'],['roundabout'],,Bahar ic-Caghaq
492029,2025-08-28 21:00:00+00:00,0,1,[],[],[],1,['truck'],[],[],[],,Rabat
492115,2025-08-29 15:15:00+00:00,3,2,"[55, 33]",[],"['grievous', 'none', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq Emmanuele Luigi Galizia,Marsa
492291,2025-08-31 07:30:00+00:00,1,1,[68],[],['grievous'],1,['car'],[],[],[],Triq l-Imdina,Qormi
492646,2025-09-03 15:00:00+00:00,2,2,"[73, None]",[],"['dead', 'dead']",2,"['car', 'truck']",[],[],['highway'],,"Catania-Ragusa motorway, near Lentini"
492654,2025-09-03 15:00:00+00:00,2,2,"[73, None]",[],"['dead', 'dead']",2,"['car', 'truck']",[],[],['highway'],,"Catania-Ragusa motorway, near Lentini"
492806,2025-09-04 18:15:00+00:00,2,2,"[24, 35]",[],"['serious', 'slight']",2,"['moped', 'motorcycle']",[],[],[],Triq ix-Xatt,Gzira
492962,2025-08-29 21:45:00+00:00,1,1,[],[],['dead'],1,['car'],[],[],[],,Valletta
493044,2025-09-07 13:30:00+00:00,1,2,"[62, 35]",[],['serious'],2,"['motorcycle', 'car']",[],[],[],Triq l-Ewwel Titjira,Luqa
493212,,0,1,[],[],[],1,['truck'],[],[],[],,Birkirkara
493372,2025-09-11 07:30:00+00:00,1,1,[33],[],['serious'],1,['motorcycle'],[],[],[],Dun Karm Street,Msida
493542,2025-09-12 15:00:00+00:00,4,1,[],[],"['none', 'none', 'none', 'none']",1,['car'],[],[],[],Triq Isouard,Marsa
493598,2025-09-12 15:00:00+00:00,4,1,[],[],"['none', 'none', 'none', 'none']",1,['car'],[],[],[],Triq Isouard,Marsa
493702,2025-09-14 13:30:00+00:00,2,1,[52],[],"['grievous', 'grievous']",2,"['motorcycle', 'bicycle']",[],[],[],Triq Bajada,Zabbar
493664,2025-09-14 20:00:00+00:00,1,1,[54],[],['serious'],1,['car'],[],[],['roundabout'],Triq il-Perit Dom Mintoff,Paola
493670,,2,3,"[69, 34, 24]",[],"['serious', 'serious']",3,"['car', 'motorcycle', 'car']",[],[],['roundabout'],,
493898,2025-09-16 12:15:00+00:00,1,1,[69],[],['serious'],1,['car'],[],[],[],Republic Street,"Victoria, Gozo"
