id,date_of_accident,num_people_involved,num_drivers,driver_ages,driver_genders,injury_severities,num_vehicles_involved,vehicle_types,road_conditions,human_factors,infrastructure,road_name,locality
25,2024-12-27 07:45:00,1,1,[36],['na'],['grievous'],1,['car'],[],[],['residential_road'],Triq Dicembru Tlettax,Marsa
26,2025-05-04 14:30:00,1,1,[43],['male'],['serious'],1,['motorcycle'],[],[],['residential_road'],December 13 Road,Marsa
27,2025-01-07 21:20:00,1,1,[25],['male'],['dead'],1,['car'],[],[],['residential_road'],Triq L-Imdina,Attard
28,2025-10-05 23:00:00,7,3,"[49, 19, 50]","['male', 'na', 'male']","['none', 'none', 'none', 'slight', 'slight', 'slight', 'grievous']",3,"['car', 'car', 'car']",[],[],['residential_road'],Triq Dawret il-Gudja,Gudja
29,2025-06-04 07:30:00,2,2,"[39, 35]","['male', 'female']","['none', 'grievous']",2,"['car', 'motorcycle']",[],[],['residential_road'],Xatt l-Ghassara tal-Gheneb,Marsa
30,2025-09-17 23:30:00,2,1,[26],['male'],"['serious', 'none']",1,['car'],[],[],['residential_road'],Triq il-Mina ta' Hompesch,Haz-Zabbar
31,2025-04-18 13:30:00,2,2,"[31, 72]","['female', 'male']","['none', 'grievous']",2,"['car', 'motorcycle']",[],[],['residential_road'],Triq Burmarrad,St Paul's Bay
32,2025-07-07 18:00:00,2,2,"[34, 30]","['female', 'male']","['none', 'seriously injured']",2,"['car', 'motorcycle']",[],[],['residential_road'],Triq iz-Zejfa,Mosta
33,2025-04-17 09:30:00,2,2,"[46, 79]","['male', 'male']","['none', 'grievous']",2,"['car', 'motorcycle']",[],[],['residential_road'],Tal-Barrani Road,Zejtun
34,2025-05-15 17:45:00,2,2,"[19, 22]","['female', 'male']","['none', 'grievous']",2,"['car', 'motorcycle']",[],[],['residential_road'],Regional Road,Santa Venera
35,2025-06-19 22:00:00,3,2,"[57, 32]","['male', 'male']","['grievous', 'dead', 'grievous']",2,"['car', 'car']",[],[],['residential_road'],Triq L-Imdina,Haz-Zebbug
36,2025-09-16 19:30:00,2,1,[44],['male'],"['none', 'grievous']",1,['motorcycle'],[],[],['residential_road'],Triq San Pawl,St Paul's Bay
37,2025-04-01 09:00:00,2,1,[30],['male'],"['grievous', 'none']",1,['car'],[],[],['residential_road'],Triq San Pawl,Naxxar
38,2025-08-19 16:00:00,2,1,[29],['male'],"['grievous', 'none']",1,['car'],[],[],['residential_road'],Luqa Road,Paola
39,2025-09-24 08:00:00,2,1,[82],['male'],"['none', 'grievous']",1,['car'],[],[],['residential_road'],Triq Marsalforn,"Zebbug, Gozo"
40,2025-01-24 20:15:00,1,1,[36],['male'],['dead'],1,['motorcycle'],[],[],['tunnel'],Mikiel Anton Vassalli Street,Msida
41,2025-02-15 00:00:00,2,2,"[42, 39]","['female', 'male']","['none', 'grievous']",2,"['car', 'motorcycle']",[],[],['residential_road'],Valley Road,Iklin
42,2025-02-20 18:00:00,2,2,"[32, 45]","['male', 'male']","['none', 'grievous']",2,"['car', 'motorcycle']",[],[],['residential_road'],Triq Hompesch,Fgura
43,2025-02-09 09:45:00,2,1,[54],['female'],"['grievous', 'none']",1,['car'],[],[],['residential_road'],Triq Sant'Antnin,Marsascala
44,2025-07-26 01:00:00,2,2,"[22, 27]","['male', 'male']","['none', 'dead']",2,"['car', 'motorcycle']",[],[],['residential_road'],Triq Sant'Andrija,Pembroke
45,2025-07-02 21:15:00,1,1,[22],['male'],['grievous'],1,['car'],[],[],['residential_road'],Triq Borg Gharib,Ghajnsielem
46,2024-12-23 10:30:00,2,2,"[37, 39]","['male', 'female']","['serious', 'none']",2,"['bus', 'van']",[],[],['residential_road'],Triq Mikiel Anton Vassalli,St Julian's
47,,2,2,"[34, 59]","['male', 'male']","['grievous', 'grievous']",2,"['car', 'motorcycle']",[],[],[],,
48,2025-02-17 12:45:00,1,1,[21],['male'],['serious'],1,['car'],[],[],['residential_road'],Giorgio Borg Olivier Street,"Victoria, Gozo"
49,2025-04-13 15:15:00,6,2,"[81, 39]","['male', 'male']","['slight', 'slight', 'grievous', 'slight', 'slight', 'slight']",2,"['bus', 'car']",[],[],['residential_road'],Coast Road,Naxxar
50,2025-01-16 10:15:00,2,2,"[45, 34]","['female', 'male']","['none', 'grievous']",2,"['car', 'motorcycle']",[],[],['residential_road'],Triq il-Fortizza tal-Mosta,Naxxar
51,2025-06-04 21:15:00,1,1,[21],['male'],['grievous'],2,"['motorcycle', 'car']",[],[],[],Kennedy Drive,St Paul's Bay
52,2025-10-06 09:30:00,2,1,[84],['male'],"['grievous', 'none']",1,['car'],[],[],[],Triq il-Kappella Ta' Xaghra,Naxxar
53,2025-08-10 19:00:00,1,1,[33],['male'],['grievous'],1,['motorcycle'],[],[],[],Mosta Road,Mgarr
54,2025-01-26 14:30:00,2,2,"[46, 30]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Coast Road,Naxxar
55,2025-08-06 11:30:00,3,4,"[48, 60, 23, 45]","['male', 'male', 'male', 'male']","['grievous', 'grievous', 'grievous']",4,"['motorcycle', 'car', 'van', 'motorcycle']",[],[],[],,
56,2024-12-27 12:00:00,1,2,"[62, 25]","['female', 'male']",['grievous'],2,"['motorcycle', 'truck']",[],[],[],Triq il-Hotba,Zejtun
57,2025-08-17 16:00:00,1,2,"[44, 53]","['female', 'male']",['serious'],2,"['car', 'motorcycle']",[],[],[],Coast Road,Naxxar
58,2025-09-16 12:15:00,1,1,[64],['female'],['grievous'],1,['car'],[],[],[],Republic Street,Victoria
59,2024-12-25 15:30:00,2,1,[28],['male'],"['none', 'grievous']",1,['car'],[],[],[],Mikiel Anton Vassalli Street,St Julian's
60,2025-05-27 12:30:00,1,1,[35],['male'],['dead'],1,['motorcycle'],[],[],[],St Paul's Bay Bypass,St Paul's Bay
61,2025-04-18 02:00:00,1,2,"[46, 54]","['male', 'male']",['serious'],2,"['motorcycle', 'car']",[],[],[],Triq iz-Zejfa,Mosta
62,2025-05-24 07:15:00,1,2,"[65, 37]","['male', 'male']",['grievous'],2,"['car', 'motorcycle']",[],[],[],Aldo Moro Street,Marsa
63,2024-12-19 08:15:00,1,1,[23],['female'],['grievous'],1,['car'],[],[],[],Triq il-Kannizzata,Balzan
64,2025-03-28 10:45:00,1,2,"[33, 32]","['male', 'male']",['grievous'],2,"['bicycle', 'truck']",[],[],[],Tal-Balal Road,San Gwann
65,2025-07-09 18:30:00,1,2,"[40, 45]","['male', 'male']",['grievous'],2,"['car', 'motorcycle']",[],[],[],Mikiel Anton Vassalli Street,Msida
66,2025-09-25 14:15:00,1,1,[58],['male'],['grievous'],1,['motorcycle'],[],[],[],Republic Street,Victoria
67,2025-08-04 07:45:00,1,1,[52],['male'],['grievous'],1,['car'],[],[],[],Triq ix-Xatt Ta' Xbiex,Ta' Xbiex
68,2024-12-22 09:30:00,2,4,"[31, 40, 29, 27]","['male', 'male', 'male', 'female']","['slight', 'serious']",4,"['motorcycle', 'motorcycle', 'motorcycle', 'car']",[],[],[],Salini Street,Naxxar
69,2025-07-23 09:30:00,1,1,[76],['male'],['grievous'],1,['car'],[],[],[],Triq Tas-Sliema,Gzira
70,2025-07-24 04:30:00,2,1,[40],['male'],"['grievous', 'serious']",1,['motorcycle'],[],[],[],Triq San Anard,Tarxien
71,2025-05-02 15:30:00,1,2,"[54, 63]","['male', 'male']",['serious'],2,"['car', 'motorcycle']",[],[],[],Triq L-Imgarr,Mgarr
72,2025-02-16 11:00:00,1,2,"[50, 55]","['male', 'male']",['grievous'],2,"['motorcycle', 'car']",[],[],[],Triq il-Kilpa,Siggiewi
73,2025-02-04 11:30:00,2,2,"[58, 66]","['female', 'male']","['grievous', 'grievous']",2,"['car', 'motorcycle']",[],[],[],Triq Alfredo Cachia Zammit,Zejtun
74,2025-07-10 06:30:00,1,1,[24],['male'],['grievous'],1,['car'],[],[],[],Triq Dun Manwel Zammit,Siggiewi
75,2025-09-04 18:15:00,2,2,"[24, 35]","['male', 'male']","['grievous', 'slight']",2,"['motorcycle', 'motorcycle']",[],[],[],Triq Ix-Xatt,Gzira
76,2025-04-14 17:45:00,1,2,"[41, 36]","['male', 'female']",['grievous'],2,"['car', 'car']",[],[],[],Birzebbuga Road,Birzebbuga
77,2025-07-24 10:15:00,1,1,[65],['male'],['grievous'],1,['motorcycle'],[],[],[],Salina Road,Naxxar
78,2025-05-12 09:45:00,1,2,"[54, 62]","['female', 'male']",['grievous'],2,"['car', 'motorcycle']",[],[],[],St Joseph High Road,Hamrun
79,2025-02-04 19:00:00,1,1,[44],['male'],['grievous'],1,['car'],[],[],[],Triq il-Palma,Paola
80,2025-01-15 07:45:00,2,3,"[21, 21, 30]","['male', 'female', 'male']","['grievous', 'grievous']",3,"['motorcycle', 'car', 'motorcycle']",[],[],[],,
81,2025-06-12 10:00:00,3,2,"[38, 43]","['male', 'male']","['dead', 'unknown', 'unknown']",3,"['van', 'car', 'bicycle']",[],[],[],Triq Villabate,Marsascala
82,2025-09-20 13:30:00,2,2,"[34, 30]","['male', 'male']","['grievous', 'unknown']",2,"['motorcycle', 'motorcycle']",[],[],[],Triq L-Gharb,Gharb
83,2024-12-11 11:15:00,1,1,[48],['female'],['grievous'],1,['car'],[],[],[],Triq E. Bradford corner with Triq il-Kappella tax-Xaghra,Naxxar
84,2025-01-06 20:00:00,3,1,[20],['female'],"['grievous', 'dead', 'none']",1,['car'],[],[],[],Triq Hompesh,Fgura
85,2025-07-27 15:30:00,7,2,"[23, 77]","['female', 'male']","['serious', 'dead', 'grievous', 'grievous', 'unknown', 'unknown', 'unknown']",2,"['car', 'car']",[],[],[],Hompesch Street,Fgura
86,2025-05-26 13:15:00,1,1,[22],['male'],['serious'],1,['car'],[],[],[],Triq ic-Cern,Bugibba
87,2025-10-02 05:30:00,1,2,"[53, 47]","['female', 'male']",['grievous'],2,"['car', 'motorcycle']",[],[],[],Triq L-Imgarr,Qala
88,2025-01-15 19:30:00,1,1,[19],['male'],['grievous'],1,['car'],[],[],[],Blue Grotto Avenue,Zurrieq
89,2025-02-24 14:15:00,3,2,"[50, 23]","['female', 'male']","['grievous', 'slight', 'grievous']",3,"['car', 'motorcycle', 'motorcycle']",[],[],[],,
90,2025-04-26 22:00:00,1,1,[26],['male'],['grievous'],1,['motorcycle'],[],[],[],Triq Kordin,Paola
91,2024-12-13 17:30:00,1,1,[52],['male'],['serious'],1,['car'],[],[],[],Triq il-Marfa,Mellieha
92,2025-09-28 10:00:00,1,1,[59],['male'],['grievous'],1,['van'],[],[],[],Triq Ghar Dalam,Birzebbugia
93,2025-10-05 14:30:00,1,2,"[34, 38]","['female', 'male']",['grievous'],2,"['car', 'car']",[],[],[],Triq Ta' Lawrenti,Siggiewi
94,2025-10-04 08:45:00,1,2,"[36, 71]","['female', 'male']",['grievous'],2,"['motorcycle', 'car']",[],[],[],Triq Sant' Andrija,St Julian's
95,2025-08-22 05:30:00,2,2,"[None, 57]","['na', 'male']","['serious', 'none']",2,"['car', 'motorcycle']",[],[],[],Triq Sir Anthony Mamo,Birkirkara
96,2025-04-06 08:30:00,1,2,"[19, 31]","['female', 'male']",['serious'],2,"['car', 'motorcycle']",[],[],[],Triq Zaghfran,Attard
97,2025-05-03 17:00:00,3,2,"[74, 33]","['male', 'male']","['slight', 'slight', 'grievous']",2,"['car', 'car']",[],[],[],Triq ix-Xaghra,Xaghra
98,2025-07-14 11:00:00,1,2,"[30, 35]","['male', 'male']",['grievous'],2,"['van', 'motorcycle']",[],[],[],Triq Melqart,Marsaxlokk
99,2025-08-31 07:30:00,1,1,[68],['male'],['grievous'],1,['truck'],[],[],[],Cottoner Avenue,Fgura
100,2025-02-09 21:00:00,2,1,[25],['male'],"['grievous', 'grievous']",1,['van'],[],[],[],Triq ir-Rabat,Zebbug
101,2024-12-11 17:00:00,1,1,[54],['male'],['dead'],1,['motorcycle'],[],[],[],Dawret San Pawl,St Paul's Bay
102,2025-02-09 01:30:00,3,2,"[None, 25]","['na', 'female']","['grievous', 'grievous', 'slight']",8,"['car', 'car', 'car', 'car', 'car', 'car', 'car', 'car']",[],['speeding'],[],Triq is-Sorijiet,Tarxien
103,2025-04-13 08:00:00,2,1,[35],['male'],"['', 'grievous']",1,['car'],[],[],[],Triq Marsaxlokk,Marsaxlokk
104,2025-08-27 18:30:00,2,2,"[32, 28]","['na', 'na']","['', 'grievous']",2,"['car', 'motorcycle']",[],[],[],Attard Road,Zebbug
105,2025-01-23 18:00:00,2,2,"[47, 51]","['male', 'male']","['', 'grievous']",2,"['car', 'motorcycle']",[],[],[],Triq Rodolfu,Sliema
106,2025-06-19 13:15:00,2,1,[52],['male'],"['grievous', '']",1,['car'],[],[],[],Pinto Wharf,Floriana
107,2025-02-05 09:00:00,1,1,[52],['male'],['grievous'],1,['motorcycle'],[],[],[],Vjal L-Istadium Nazzjonali,Attard
108,2024-12-19 10:45:00,1,1,[78],['female'],['grievous'],2,"['car', 'truck']",[],[],[],Triq il-Germanja,Naxxar
109,2025-03-16 08:00:00,3,1,[59],['male'],"['slight', 'grievous', '']",1,['car'],[],[],[],Vjal il-Helsien,Zebbug
110,2025-07-18 22:15:00,2,2,"[41, 17]","['male', 'male']","['', 'grievous']",2,"['car', 'e-scooter']",[],[],[],Triq il-Wied ta' Birkirkara,Birkirkara
111,2025-08-12 07:00:00,2,2,"[62, None]","['male', 'na']","['grievous', 'grievous']",2,"['van', 'car']",[],[],[],St Luke's Square,Gwardamanga
