id,date_of_accident,num_people_involved,num_drivers,driver_ages,driver_genders,injury_severities,num_vehicles_involved,vehicle_types,road_conditions,human_factors,infrastructure,road_name,locality
2872,2025-02-20 18:00:00,2,2,"[45, 32]","['male', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq Hompesch,Fgura
2853,2025-02-21 07:30:00,2,1,[80],['na'],"['grievous', 'grievous']",1,['car'],[],[],[],Triq il-Bacir,Paola
2849,2025-02-21 13:30:00,2,2,"[61, 31]","['na', 'na']","['grievous', 'none']",2,"['karozzin', 'car']",[],[],[],Triq Nazzjonali,Floriana
2792,2025-02-25 23:50:00,1,1,[None],['na'],['slight'],2,"['motorcycle', 'car']",[],['hit-and-run'],[],Triq il-Kappillan Mifsud,Hamrun
2745,2025-02-27 23:10:00,1,1,[None],['na'],['critical'],2,"['motorcycle', 'van']",[],['hit-and-run'],[],Triq il-Kappillan Mifsud,Hamrun
2666,2025-03-03 07:00:00,1,1,[None],['na'],['grievous'],1,['motorcycle'],[],[],[],Triq Aldo Moro,Marsa
2658,2025-03-03 07:00:00,1,1,[75],['na'],['grievous'],1,['car'],[],[],[],Triq l-Imgarr,Xewkija
2557,2025-03-09 19:30:00,1,1,[56],['female'],['none'],3,"['car', 'car', 'motorcycle']",[],[],[],Triq San Pawl,St Paul's Bay
2492,2025-03-13 14:45:00,6,2,"[45, 35]","['male', 'male']","['none', 'grievous', 'slight', 'slight', 'slight', 'slight']",2,"['bus', 'car']",[],[],[],Triq ir-Rabat,Żebbuġ (Gozo)
2452,2025-03-14 10:00:00,1,1,[35],['male'],['grievous'],1,['truck'],[],[],[],Triq Buqana,Rabat
2461,2025-03-15 22:30:00,3,2,"[34, 39]","['male', 'male']","['slight', 'none', 'slight']",2,"['car', 'car']",[],[],[],Triq Ghajn Dwieli,Paola
2419,2025-03-16 08:00:00,3,1,[59],['na'],"['none', 'grievous', 'slight']",1,['car'],[],[],[],Vjal il-Helsien,Żebbuġ
2409,2025-03-16 08:00:00,1,1,[40],['male'],['grievous'],1,['motorcycle'],[],[],[],Triq Tul il-Kosta,Naxxar
2301,2025-03-22 05:45:00,2,2,"[32, 31]","['male', 'male']","['critical', 'none']",2,"['motorcycle', 'bus']",[],[],[],Triq l-Imgarr,Għajnsielem
2259,2025-03-22 13:30:00,2,2,"[43, 26]","['female', 'male']","['grievous', 'none']",2,"['car', 'truck']",[],[],[],Triq ir-Rabat,Nadur
2201,,2,2,"[None, None]","['na', 'na']","['none', 'none']",2,"['car', 'motorcycle']",[],[],[],Triq Mons Mikel Azzopardi,Siġġiewi
2157,2025-03-28 10:45:00,2,2,"[32, 33]","['male', 'male']","['none', 'grievous']",2,"['truck', 'bicycle']",[],[],[],Triq tal-Balal,San Ġwann
2080,2025-04-01 09:00:00,2,1,[30],['male'],"['none', 'grievous']",1,"['car', 'pedestrian']",[],[],[],St Paul Street,Naxxar
2101,2017-08-20 00:00:00,3,2,"[48, None]","['male', 'na']","['grievous', 'dead', 'none']",2,"['car', 'car']",[],[],[],Triq Sir Temi Zammit,Mġarr
1989,2025-04-06 08:30:00,2,2,"[31, 19]","['male', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq Zafran,Attard
1967,2025-04-07 20:45:00,2,2,"[25, 41]","['male', 'male']","['none', 'grievous']",2,"['car', 'motorcycle']",[],[],[],Triq Buqana,Rabat
1856,2025-04-13 15:15:00,6,2,"[39, 81]","['male', 'male']","['slight', 'slight', 'slight', 'slight', 'slight', 'grievous']",2,"['bus', 'car']",[],[],[],Coast Road,Coast Road
1860,2025-04-14 17:45:00,2,2,"[41, 36]","['male', 'female']","['grievous', 'none']",2,"['car', 'car']",[],[],[],Triq Birżebbuġa,Birżebbuġa
1808,2025-04-15 08:50:00,3,3,"[36, 53, 52]","['male', 'male', 'male']","['grievous', 'none', 'none']",3,"['motorcycle', 'car', 'van']",[],[],[],Triq Aldo Moro,Marsa
1776,2025-04-17 09:30:00,2,2,"[79, 46]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq Tal-Barrani,Żejtun
1769,2025-04-17 13:00:00,2,1,[22],['male'],"['none', 'grievous']",1,['car'],[],[],[],Triq Hal Luqa,Luqa
1718,2025-04-18 13:30:00,2,2,"[72, 31]","['male', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Burmarrad Street,St Paul's Bay
1490,2025-05-02 15:30:00,2,2,"[63, 54]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq l-Imgarr,Mġarr
1489,2025-05-03 17:00:00,3,2,"[74, 33]","['male', 'male']","['slight', 'slight', 'grievous']",2,"['car', 'car']",[],[],[],Triq ix-Xaghra,Xaġhra
1467,2025-05-04 14:30:00,1,1,[43],['male'],['slight'],1,['motorcycle'],[],[],[],December 13 Road,Marsa
1380,2025-05-07 13:15:00,2,2,"[23, 34]","['na', 'na']","['none', 'grievous']",2,"['car', 'motorcycle']",[],[],[],Triq Ghar Dalam,Birżebbuġa
1352,2020-05-02 00:00:00,1,1,[39],['male'],['grievous'],1,['motorcycle'],[],[],[],Triq Għar Lapsi,Siġġiewi
1286,2025-05-12 08:00:00,2,2,"[34, 29]","['male', 'male']","['none', 'grievous']",2,"['van', 'motorcycle']",[],[],[],Triq il-Wied,Qormi
1275,2025-05-12 09:45:00,2,2,"[62, 54]","['male', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],St Joseph High Road,Ħamrun
1227,2025-05-15 17:45:00,2,2,"[22, 19]","['female', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Regional Road,Santa Venera
1165,2025-05-17 18:30:00,2,2,"[None, None]","['na', 'na']","['slight', 'grievous']",2,"['car', 'car']",[],[],[],Triq Dawret il-Mellieħa,Mellieħa
1034,2025-05-22 00:00:00,1,1,[29],['male'],['grievous'],1,['car'],[],[],[],road to Ġajn Tuffieħa,Mġarr
1015,2025-05-24 00:00:00,2,2,"[37, 65]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],['residential_road'],Triq Aldo Moro,Marsa
974,2025-05-25 00:00:00,2,1,[22],['male'],"['grievous', 'none']",1,['car'],[],[],['residential_road'],Triq c-Cern,Bugibba
964,2025-05-27 00:00:00,1,1,[35],['male'],['dead'],1,['motorcycle'],[],[],['highway'],Xemxija bypass,Xemxija
760,2025-06-03 00:00:00,1,1,[62],['male'],['grievous'],1,['van'],[],[],[],Marfa Road,Mellieha
751,2025-06-05 00:00:00,1,2,"[21, None]","['male', 'na']",['grievous'],2,"['motorcycle', 'car']",[],['hit-and-run'],[],Kennedy Drive,St Paul's Bay
685,2025-06-07 00:00:00,5,2,"[22, None]","['female', 'male']","['grievous', 'slight', 'slight', 'none', 'grievous']",2,"['car', 'car']",[],[],['intersection'],Corner of Triq Paredes and Triq il-Parrocca,St Paul's Bay
679,2025-06-07 00:00:00,2,2,"[39, 36]","['male', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq l-Imgarr,Xewkija
640,2025-06-07 00:00:00,1,1,[43],['male'],['dead'],1,['motorcycle'],[],['lost control'],[],Triq ix-Xatt Juan B Azopardo,Senglea
607,2025-06-12 00:00:00,3,3,"[None, None, 67]","['na', 'na', 'na']","['none', 'none', 'dead']",3,"['van', 'car', 'bicycle']",[],[],[],Triq Villabate,Marsascala
522,2025-06-14 00:00:00,1,1,[64],['male'],['grievous'],1,['motorcycle'],[],[],[],Triq Sant' Elizabetta,Xewkija
404,2025-06-19 00:00:00,2,2,"[53, 39]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq Hal Farrug,Luqa
407,2025-06-19 00:00:00,1,1,[53],['male'],['none'],1,['bus'],[],['lost control'],[],Triq President Anton Buttigieg,Żejtun
408,2025-06-19 00:00:00,3,2,"[57, 32]","['male', 'male']","['serious', 'dead', 'grievous']",2,"['car', 'car']",[],[],[],Mdina Road,Zebbug
416,2025-06-19 00:00:00,2,1,[52],['male'],"['grievous', 'none']",1,['car'],[],[],[],Pinto Wharf,Floriana
381,2025-06-20 00:00:00,2,2,"[64, 23]","['male', 'male']","['grievous', 'none']",2,"['car', 'motorcycle']",[],[],[],Triq Dawret il-Gudja,Gudja
361,2025-06-21 00:00:00,2,1,[52],['male'],"['dead', 'none']",1,['car'],[],[],[],Pinto Wharf,Floriana
313,2025-06-23 00:00:00,3,3,"[None, 23, None]","['na', 'female', 'na']","['slight', 'none', 'none']",3,"['van', 'car', 'car']",[],[],['tunnel'],Regional Road,Gzira
287,2025-06-25 00:00:00,3,2,"[34, None]","['female', 'na']","['slight', 'slight', 'none']",2,"['car', 'motorcycle']",[],[],[],Regional Road,
113265,2025-07-05 00:00:00,2,2,"[23, 46]","['male', 'male']","['none', 'grievous']",2,"['car', 'motorcycle']",[],[],[],Triq il-Kbira,Mellieħa
190828,2025-07-07 00:00:00,2,2,"[30, 34]","['male', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq iz-Zejfa,Mosta
139548,2025-07-10 00:00:00,2,2,"[40, 45]","['female', 'male']","['none', 'grievous']",2,"['car', 'motorcycle']",[],[],[],Triq Mikiel Anton Vassalli,Msida
102356,2025-07-14 00:00:00,2,2,"[46, None]","['male', 'na']","['none', 'none']",2,"['truck', 'car']",[],[],[],Triq it-Turisti,St Paul's Bay
220724,2025-07-14 00:00:00,2,2,"[35, 30]","['na', 'na']","['serious', 'none']",2,"['motorcycle', 'car']",[],[],[],Melqart Street,Marsaxlokk
167578,2025-07-15 00:00:00,3,3,"[32, None, None]","['male', 'na', 'na']","['grievous', 'none', 'none']",2,"['car', 'car']",[],['speeding'],[],December 13 Road,Marsa
141175,2025-07-17 00:00:00,2,2,"[45, 24]","['female', 'female']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Rue d'Argens,Gżira
130030,2025-07-17 00:00:00,1,1,[70],['female'],['grievous'],1,['car'],[],['lost control'],[],Triq L-Imqabba,Mqabba
226588,2025-07-18 00:00:00,2,2,"[17, 41]","['na', 'na']","['serious', 'none']",2,"['bicycle', 'car']",[],[],[],Birkirkara Valley Road,Birkirkara
450477,2025-07-19 00:00:00,1,1,[16],['male'],['critical'],1,['bicycle'],[],['lost control'],[],Triq il-Buqana,Rabat
297729,2025-07-20 00:00:00,2,2,"[22, None]","['male', 'na']","['slight', 'none']",2,"['motorcycle', 'van']",[],['hit-and-run'],['tunnel'],Ta' Giorni tunnels,Swieqi
353518,2025-07-23 00:00:00,3,2,"[24, 81]","['na', 'male']","['dead', 'critical', 'none']",2,"['van', 'car']",[],[],[],Triq il-Mosta,Lija
353565,2025-07-24 00:00:00,1,1,[65],['male'],['grievous'],1,['motorcycle'],[],['lost control'],[],Triq is-Salina,Naxxar
353525,2025-07-24 00:00:00,2,1,[40],['male'],"['grievous', 'grievous']",1,['motorcycle'],[],['lost control'],[],Triq San Anard,Tarxien
386207,2025-07-26 00:00:00,2,2,"[22, 27]","['male', 'male']","['none', 'dead']",2,"['car', 'motorcycle']",[],[],[],Triq Sant'Andrija,Pembroke
386270,2025-07-27 00:00:00,4,2,"[23, None]","['female', 'na']","['dead', 'critical', 'grievous', 'grievous']",2,"['car', 'car']",[],[],[],Triq Hompesh,Fgura
450529,2025-07-27 00:00:00,2,2,"[71, 34]","['male', 'na']","['none', 'none']",2,"['car', 'motorcycle']",[],[],[],,Sliema
386315,2025-07-28 00:00:00,3,2,"[23, 69]","['male', 'male']","['dead', 'none', 'slight']",2,"['car', 'car']",[],[],[],Ta' Liesse,Valletta
451726,2025-07-29 00:00:00,2,1,[None],['na'],"['dead', 'none']",1,['bus'],[],[],[],Floriana Park and Ride,Floriana
467167,,3,1,[23],['male'],"['dead', 'critical', 'none']",2,"['car', 'car']",[],['drunk'],[],Ta' Liesse,Valletta
467110,,2,2,"[29, 42]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq Dawret Hal Ghaxaq,Hal Ghaxaq
489339,,2,2,"[67, 79]","['male', 'female']","['slight', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq Aldo Moro,Marsa
489475,2025-07-27 15:30:00+00:00,7,2,"[0, 0]","['na', 'na']","['dead', 'grievous', 'grievous', 'grievous', 'none', 'none', 'none']",2,"['car', 'car']",[],[],[],Triq Hompesh,Fgura
489370,,2,2,"[67, 28]","['male', 'male']","['grievous', 'grievous']",2,"['motorcycle', 'car']",[],[],[],,
489733,,1,1,[0],['na'],['slight'],1,['car'],[],[],[],Cannon Road,Santa Venera
490010,,1,1,[25],['female'],['slight'],1,['car'],[],[],[],Triq il-Pellikan,San Gwann
489878,,4,1,[17],['male'],"['dead', 'none', 'none', 'none']",2,"['motorcycle', 'car']",[],[],[],,Birkirkara
489889,2025-08-10 05:20:00+00:00,4,1,[17],['male'],"['dead', 'none', 'grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq Salvu Psaila,Birkirkara
489884,,2,1,[78],['male'],"['grievous', 'none']",1,['van'],[],[],[],Triq Nazzjonali,Floriana
490008,2025-08-07 08:00:00+00:00,1,1,[42],['male'],['slight'],1,['car'],[],['drunk'],[],Cannon Road,Santa Venera
490101,2025-08-10 05:25:00+00:00,4,1,[17],['male'],"['dead', 'none', 'none', 'none']",2,"['motorcycle', 'car']",[],[],[],Psaila Street,Sta Venera
490073,,4,1,[17],['male'],"['dead', 'none', 'none', 'none']",2,"['motorcycle', 'car']",[],[],[],Psaila Street,Sta Venera
489993,,1,1,[33],['male'],['grievous'],1,['motorcycle'],[],[],[],Mosta Road,Mgarr
490183,2025-07-27 00:00:00+00:00,3,1,[23],['male'],"['dead', 'grievous', 'none']",2,"['car', 'car']",[],['drunk'],[],Xatt il-Barrieri,Valletta
490165,,2,1,[0],['na'],"['slight', 'slight']",2,"['car', 'car']",[],[],[],St Luke's Square,Guardamangia
490160,2025-08-10 05:25:00+00:00,4,1,[17],['male'],"['dead', 'none', 'none', 'none']",2,"['motorcycle', 'car']",[],[],[],,Birkirkara
490329,2025-08-10 05:25:00+00:00,4,1,[17],['male'],"['dead', 'none', 'none', 'none']",2,"['motorcycle', 'car']",[],[],[],,Birkirkara
490371,2025-08-14 05:30:00+00:00,1,1,[21],['male'],['grievous'],1,['motorcycle'],[],[],[],Triq Sant' Andrija,Pembroke
490568,2025-08-14 05:30:00+00:00,1,1,[21],['male'],['dead'],1,['motorcycle'],[],[],[],Triq Sant' Andrija,Pembroke
490684,2025-08-17 16:00:00+00:00,2,2,"[53, 0]","['male', 'na']","['slight', 'none']",2,"['motorcycle', 'car']",[],[],[],Tul Il-Kosta,Naxxar
490653,2025-08-14 05:30:00+00:00,1,1,[21],['male'],['dead'],1,['motorcycle'],[],[],[],Triq Sant' Andrija,Pembroke
490746,2025-08-07 08:00:00+00:00,1,1,[42],['male'],['slight'],1,['car'],[],['drunk'],[],Cannon Road,Santa Venera
490815,,2,1,[29],['male'],"['grievous', 'none']",1,['car'],[],[],[],Triq Hal Luqa,Rahal il-Gdid
491011,,0,2,"[0, 0]","['na', 'na']",[],2,"['bus', 'car']",[],[],[],Tower Road,Sliema
491226,2025-08-22 05:30:00+00:00,2,2,"[57, 0]","['male', 'na']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Sir Anthony Mamo Street,Birkirkara
491307,2025-08-22 05:30:00+00:00,2,2,"[57, 0]","['male', 'na']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Sir Anthony Mamo Street,Birkirkara
491334,2025-07-26 00:00:00+00:00,2,1,[22],['male'],"['dead', 'none']",2,"['motorcycle', 'car']",[],[],[],,Pembroke
491489,2025-08-22 05:30:00+00:00,2,2,"[57, 0]","['male', 'na']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Sir Anthony Mamo Street,Birkirkara
491557,2025-08-26 05:10:00+00:00,0,1,[0],['na'],[],7,"['car', 'car', 'car', 'car', 'car', 'car', 'car']",[],[],[],Tower Road,Sliema
491707,,2,2,"[28, 32]","['na', 'na']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Attard Road,Zebbug
491720,,2,2,"[44, None]","['female', 'na']","['critical', 'none']",2,"['car', 'motorcycle']",[],['drunk'],['roundabout'],,Baħar iċ-Ċagħaq
492026,2025-08-17 00:00:00,2,2,"[44, 53]","['female', 'na']","['critical', 'none']",2,"['car', 'motorcycle']",[],['drunk'],['roundabout'],,Baħar iċ-Ċagħaq
492029,,0,1,[None],['na'],[],1,['truck'],[],[],[],,Rabat
492115,,3,2,"[55, 33]","['na', 'na']","['grievous', 'none', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq Emmanuele Luigi Galizia,Marsa
492291,,2,1,[None],['na'],"['grievous', 'none']",1,['car'],[],[],[],Triq l-Imdina,Qormi
492646,,2,0,[],[],"['dead', 'dead']",2,"['car', 'truck']",[],[],['highway'],Catania - Ragusa motorway,"near Lentini, Sicily"
492654,,2,0,[],[],"['dead', 'dead']",2,"['car', 'truck']",[],[],['highway'],Catania - Ragusa state road,"Lentini, Sicily"
492806,,2,2,"[24, 35]","['na', 'na']","['slight', 'serious']",2,"['motorcycle', 'motorcycle']",[],[],[],Triq ix-Xatt,Gżira
492962,,2,0,[],[],"['dead', 'critical']",1,['car'],[],[],[],,Valletta
493044,,2,2,"[35, 62]","['na', 'na']","['none', 'serious']",2,"['car', 'motorcycle']",[],[],[],Triq l-Ewwel Titjira,Luqa
493372,,1,1,[33],['na'],['serious'],1,['motorcycle'],[],[],[],Dun Karm Street,Msida
493542,,4,1,[None],['na'],"['none', 'none', 'none', 'none']",2,"['car', 'car']",[],[],[],Triq Isouard,Marsa
493598,,4,1,[None],['na'],"['none', 'none', 'none', 'none']",2,"['car', 'car']",[],[],[],Triq Isouard,Marsa
493702,,2,2,"[52, 14]","['na', 'na']","['grievous', 'grievous']",2,"['motorcycle', 'bicycle']",[],[],[],Triq Bajada,Żabbar
493664,,1,1,[54],['na'],['serious'],1,['car'],[],[],['roundabout'],Triq il-Perit Dom Mintoff,Paola
493670,,3,3,"[69, 34, 24]","['na', 'na', 'na']","['serious', 'serious', 'none']",3,"['car', 'motorcycle', 'car']",[],[],[],,
493898,,2,1,[69],['na'],"['serious', 'none']",1,['car'],[],[],[],Republic Street,"Victoria, Gozo"
493983,,2,1,[26],['na'],"['serious', 'none']",1,['car'],[],[],[],Triq il-Mina ta' Hompesch,Żabbar
494102,,2,2,"[46, None]","['na', 'na']","['slight', 'slight']",2,"['truck', 'car']",[],[],[],Triq it-Turisti,St Paul's Bay
494209,,2,2,"[54, 34]","['na', 'na']","['serious', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq San Ġwann t'Għuxa,Bormla
494363,,2,2,"[30, 34]","['na', 'na']","['na', 'grievous']",2,"['motorcycle', 'motorcycle']",[],[],[],Triq l-Għarb,Għarb
494368,,2,2,"[30, 34]","['na', 'na']","['na', 'grievous']",2,"['motorcycle', 'motorcycle']",[],[],[],Triq l-Għarb,Għarb
494438,,2,1,[75],['na'],"['serious', 'none']",1,['car'],[],[],[],Sa Maison,Pietà
494571,,2,2,"[None, 42]","['na', 'na']","['serious', 'none']",2,"['car', 'motorcycle']",[],['hit-and-run'],[],Bella Vista Street,San Ġwann
494727,,2,1,[82],['na'],"['serious', 'none']",1,['car'],[],[],[],Triq Marsalforn,Gozo
494856,,2,1,[58],['na'],"['grievous', 'none']",1,['motorcycle'],[],[],[],Triq ir-Repubblika,"Rabat, Gozo"
494910,,2,2,"[28, 33]","['na', 'na']","['none', 'grievous']",2,"['car', 'motorcycle']",[],[],[],Triq Sant Antnin,Marsascala
495320,,1,1,[None],['na'],['none'],1,['car'],[],[],[],Naxxar Road,Birkirkara
495442,,0,1,[None],['na'],[],1,['car'],[],[],[],Mriehel bypass,Mriehel
495504,2025-10-02 00:00:00,2,2,"[47, 53]","['na', 'na']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq l-Imgarr,Qala
495595,,4,0,[],[],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],['highway'],D8 state road near Bunica,"near Senj, Croatia"
495731,,4,0,[],[],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],['highway'],D8 state road near Bunica,"near Senj, Croatia"
495807,,7,3,"[49, 19, 50]","['na', 'na', 'na']","['none', 'none', 'none', 'slight', 'slight', 'serious', 'slight']",3,"['car', 'car', 'car']",[],[],[],Gudja Bypass,Gudja
495802,2025-07-16 00:00:00,2,0,[],[],"['critical', 'none']",1,['car'],[],[],[],,
495896,,4,0,[],[],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],['highway'],D8 state road near Bunica,"near Senj, Croatia"
495942,2024-09-23 00:00:00,2,2,"[49, None]","['na', 'na']","['unknown', 'unknown']",2,"['car', 'motorcycle']",[],[],[],Triq Censu Tabone,St Paul's Bay
496006,,2,2,"[34, None]","['male', 'na']","['slight', 'none']",2,"['car', 'motorcycle']",[],['drunk'],['roundabout'],Saqqajja Hill roundabout,
495969,2025-07-16 00:00:00,2,0,[],[],"['critical', 'none']",1,['car'],[],[],[],,
496158,,4,0,[],[],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],['highway'],D8 state road near Bunica,"near Senj, Croatia"
496202,,2,2,"[61, 67]","['na', 'na']","['serious', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq il-Belt Valletta,Żurrieq
496274,2025-10-09 15:07:23.444052+00:00,1,1,[None],['male'],['none'],1,['car'],[],[],[],Triq Sant Anna,Floriana
