id,date_of_accident,num_people_involved,num_drivers,driver_ages,driver_genders,injury_severities,num_vehicles_involved,vehicle_types,road_conditions,human_factors,infrastructure,road_name,locality
407,,1,1,[53],[''],[''],1,['bus'],[],[],[],Triq President Anton Buttigieg,Zejtun
408,,3,2,"[57, 32]","['male', 'male']","['grievous', 'dead', 'grievous']",2,"['car', 'car']",[],[],[],Mdina Road,Zebbug
416,2025-06-19 13:15:00,2,1,[52],['male'],"['critical', '']",1,['car'],[],[],[],Pinto Wharf,Floriana
381,2025-06-19 18:30:00,2,2,"[64, 23]","['male', 'male']","['', '']",2,"['car', 'motorcycle']",[],[],[],Triq Dawret il-Gudja,Gudja
361,2025-06-19 13:15:00,2,1,[52],['male'],"['dead', '']",1,['car'],[],[],[],Pinto Wharf,Floriana
313,2025-06-23 08:45:00,3,3,"[23, None, None]","['female', 'na', 'na']","['slight', '', '']",3,"['van', 'car', 'car']",[],[],[],Regional Road,
287,2025-06-25 07:00:00,3,2,"[None, 34]","['na', 'female']","['', '', 'none']",2,"['motorcycle', 'car']",[],[],[],Regional Road,
113265,2025-07-05 11:00:00,2,2,"[23, 46]","['male', 'male']","['', 'grievous']",2,"['car', 'motorcycle']",[],[],[],Triq il-Kbira,Mellieha
190828,,2,2,"[30, 34]","['male', 'female']","['', '']",2,"['motorcycle', 'car']",[],[],[],Triq iz-Zejfa,Mosta
139548,2025-07-09 18:30:00,2,2,"[40, 45]","['female', 'male']","['', 'grievous']",2,"['car', 'motorcycle']",[],[],[],Triq Mikiel Anton Vassalli,Msida
102356,,2,2,"[None, None]","['male', 'na']","['', '']",2,"['truck', 'car']",[],[],[],Triq it-Turisti,St Paul's Bay
220724,2025-07-14 11:00:00,2,2,"[35, 30]","['na', 'na']","['', '']",2,"['motorcycle', '']",[],[],[],Melqart Street,Marsaxlokk
167578,,3,2,"[None, None]","['male', 'na']","['grievous', '', '']",2,"['', 'car']",[],[],['crosswalk'],December 13 Road,Marsa
141175,2025-07-17 13:15:00,2,2,"[45, 24]","['female', 'female']","['grievous', '']",2,"['motorcycle', 'car']",[],[],[],Rue d'Argens,Gzira
130030,2025-07-16 17:00:00,1,1,[70],['female'],[''],1,['car'],[],[],[],Triq L-Imqabba,Mqabba
226588,2025-07-17 22:15:00,2,2,"[17, 41]","['male', 'na']","['', '']",2,"['', 'car']",[],[],[],Birkirkara Valley Road,Birkirkara
450477,2025-07-19 12:30:00,1,1,[16],['male'],['critical'],1,['bicycle'],[],[],[],Triq il-Buqana,Rabat
297729,2025-07-02 12:30:00,2,2,"[22, None]","['male', 'male']","['', '']",2,"['motorcycle', 'van']",[],[],['tunnel'],Regional Road,
353524,2018-05-13 00:00:00,2,1,[83],['male'],"['none', 'dead']",1,['car'],[],[],['crosswalk'],Triq Wied Bladun,Paola
353518,2025-07-23 10:30:00,3,2,"[24, 81]","['male', 'male']","['', 'critical', 'dead']",2,"['van', 'car']",[],[],[],Triq il-Mosta,Lija
353565,2025-07-24 10:15:00,1,1,[65],['male'],['grievous'],1,['motorcycle'],[],[],[],Triq is-Salina,Naxxar
353525,2025-07-24 04:30:00,2,1,[40],['male'],"['serious', 'serious']",1,['motorcycle'],[],[],[],Triq San Anard,Tarxien
386207,2025-07-26 01:00:00,2,2,"[22, 27]","['male', 'male']","['', 'dead']",2,"['car', 'motorcycle']",[],[],[],Triq Sant'Andrija,Pembroke
386270,2025-07-27 15:30:00,7,2,"[23, None]","['female', '']","['dead', 'critical', 'grievous', 'grievous', '', '', '']",2,"['car', 'car']",[],[],[],Triq Hompesh,Fgura
450529,2025-07-27 11:45:00,2,2,"[71, 34]","['male', 'male']","['none', '']",2,"['car', 'motorcycle']",[],[],[],,Sliema
386315,2025-07-28 22:00:00,3,1,[23],['male'],"['', 'dead', '']",2,"['car', 'car']",[],[],[],Ta' Liesse,Valletta
451726,2025-07-29 13:45:00,2,1,[None],[''],"['dead', '']",1,['bus'],[],[],[],,Floriana
467110,2025-07-30 18:00:00,2,2,"[29, 42]","['male', 'male']","['serious', '']",2,"['motorcycle', 'car']",[],[],[],Triq Dawret Hal Ghaxaq,Hal Ghaxaq
489475,2025-07-27 15:30:00,7,2,"[23, None]","['female', '']","['dead', 'critical', 'serious', 'serious', '', '', '']",2,"['car', 'car']",[],[],[],Triq Hompesh,Fgura
489720,2025-08-06 11:30:00,2,2,"[48, 60]","['na', 'na']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq is-Salina,Naxxar
489728,2025-08-06 11:30:00,2,2,"[48, 60]","['na', 'na']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq is-Salina,Naxxar
489733,2025-08-07 08:00:00,1,1,[None],['na'],['slight'],1,['car'],[],[],[],Cannon Road,Santa Venera
490010,2025-08-09 07:30:00,1,1,[25],['female'],['grievous'],1,['car'],[],[],[],Triq il-Pellikan,San Gwann
489878,2025-08-10 05:20:00,1,2,"[42, None]","['male', 'na']","['dead', 'none']",2,"['motorcycle', 'car']",[],[],[],,Birkirkara
489889,2025-08-10 05:20:00,4,2,"[42, 17]","['male', 'male']","['dead', 'none', 'grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq Salvu Psaila,Birkirkara
489884,2025-08-10 09:00:00,2,1,[78],['male'],"['grievous', 'none']",1,['van'],[],[],[],National Road,Floriana
490008,2025-08-07 08:00:00,1,1,[None],['na'],['slight'],1,['car'],[],['drunk'],[],Cannon Road,Santa Venera
489993,2025-08-10 19:00:00,1,1,[33],['na'],['grievous'],1,['motorcycle'],[],[],[],Mosta Road,Mgarr
490183,2025-07-27 00:00:00,3,1,[23],['male'],"['dead', 'grievous', 'none']",2,"['car', 'car']",[],['drunk'],[],Xatt il-Barrieri,Valletta
490165,2025-08-12 07:00:00,2,1,[None],['na'],"['slight', 'slight']",2,"['car', 'car']",[],[],[],St Luke's Square,Guardamangia
490371,2025-08-14 05:30:00,1,1,[21],['male'],['grievous'],1,['motorcycle'],[],[],[],Triq Sant'Andrija,Pembroke
490568,2025-08-14 05:30:00,1,1,[21],['male'],['dead'],1,['motorcycle'],[],[],[],Triq Sant' Andrija,Pembroke
490684,2025-08-17 16:00:00,2,2,"[53, None]","['male', '']","['', '']",2,"['motorcycle', 'car']",[],[],[],coast road,Naxxar
490653,2025-08-14 06:00:00,1,1,[21],[''],['dead'],1,['motorcycle'],[],[],[],Triq Sant' Andrija,Pembroke
490746,2025-08-07 00:00:00,1,1,[42],[''],['none'],1,['car'],[],['drunk'],[],Cannon Road,Santa Venera
490815,2025-08-18 16:00:00,2,1,[29],[''],"['grievous', '']",1,['car'],[],[],[],Triq Hal Luqa,Rahal il-Gdid
491011,2025-08-21 05:30:00,2,2,"[None, None]","['', '']","['', '']",2,"['bus', 'car']",[],[],[],Tower Road,Sliema
491226,2025-08-22 05:30:00,3,2,"[57, None]","['', '']","['grievous', 'none', '']",2,"['motorcycle', 'car']",[],[],[],Sir Anthony Mamo street,Birkirkara
491557,2025-08-26 05:10:00,1,1,[None],[''],['none'],7,"['car', 'car', 'car', 'car', 'car', 'car', 'car']",[],[],[],Tower Road,Sliema
491651,,0,0,[],[],[],0,[],[],[],[],,
491787,,0,0,[],[],[],0,[],[],[],[],,
491707,2025-08-26 18:30:00,2,2,"[28, 32]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Attard Road,Zebbug
491720,2025-08-17 15:37:00,2,2,"[44, None]","['female', 'na']","['critical', 'none']",2,"['car', 'motorcycle']",[],['drunk'],['roundabout'],,Bahar ic-Caghaq
492026,2025-08-17 00:00:00,2,2,"[44, 53]","['female', 'na']","['grievous', 'none']",2,"['car', 'motorcycle']",[],['drunk'],[],,Bahar ic-Caghaq
492029,2025-08-27 21:00:00,1,1,[None],['na'],['none'],1,['truck'],[],[],[],,Rabat
492115,2025-08-29 15:15:00,3,2,"[55, 33]","['male', 'female']","['grievous', 'none', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq Emmanuele Luigi Galizia,Marsa
492291,2025-08-31 07:30:00,2,1,[68],['male'],"['grievous', 'none']",1,['car'],[],[],[],Triq l-Imdina,Qormi
492646,2025-09-03 15:00:00,2,2,"[None, None]","['na', 'na']","['dead', 'dead']",2,"['car', 'truck']",[],[],['highway'],Catania - Ragusa state road,Lentini
492654,2025-09-03 15:00:00,2,2,"[None, None]","['na', 'na']","['dead', 'dead']",2,"['car', 'truck']",[],[],['highway'],Catania - Ragusa state road,Lentini
492806,2025-09-04 18:15:00,2,2,"[24, 35]","['na', 'na']","['slight', 'grievous']",2,"['motorcycle', 'motorcycle']",[],[],[],Triq ix-Xatt,Gzira
492962,,0,0,[],[],[],0,[],[],[],[],,
493044,2025-09-07 13:30:00,2,2,"[62, 35]","['male', 'male']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq l-Ewwel Titjira,Luqa
493121,,0,0,[],[],[],0,[],[],[],[],,
493212,,0,0,[],[],[],0,[],[],[],[],,
493372,2025-09-11 07:30:00,1,1,[33],['male'],['grievous'],1,['motorcycle'],[],[],[],Dun Karm Street,Msida
493542,2025-09-12 14:00:00,4,1,[None],['na'],"['none', 'none', 'none', 'none']",2,"['car', 'car']",[],[],[],Triq Isouard,Marsa
493598,2025-09-12 14:00:00,4,1,[None],['na'],"['none', 'none', 'none', 'none']",2,"['car', 'car']",[],[],[],Triq Isouard,Marsa
493702,2025-09-14 13:30:00,2,2,"[52, 14]","['male', 'male']","['grievous', 'grievous']",2,"['motorcycle', 'bicycle']",[],[],[],Triq Bajada,Zabbar
493664,2025-09-13 00:00:00,1,1,[54],['male'],['grievous'],1,['car'],[],[],[],Triq il-Perit Dom Mintoff,Paola
493670,,1,1,[69],['male'],['serious'],1,['car'],[],[],['roundabout'],St Paul's Roundabout,
493898,,2,1,[69],['female'],"['serious', '']",1,['car'],[],[],[],Republic Street,Victoria
493983,,2,1,[26],['male'],"['serious', '']",1,['car'],[],[],['parking area'],Triq il-Mina ta'Hompesch,Zabbar
494102,,2,2,"[46, None]","['male', '']","['', 'slight']",2,"['truck', 'car']",[],['road rage'],[],Triq it-Turisti,St Paul's Bay
494209,,2,2,"[54, 34]","['', 'male']","['serious', '']",2,"['motorcycle', 'car']",[],[],[],Triq San Gwann t'Ghuxa,Bormla
494363,,2,2,"[30, 34]","['male', 'male']","['', 'grievous']",2,"['motorcycle', 'motorcycle']",[],[],[],Triq l-Gharb,Gharb
494368,,2,2,"[30, 34]","['male', 'male']","['', 'grievous']",2,"['motorcycle', 'motorcycle']",[],[],[],Triq l-Gharb,Gharb
494438,,2,1,[75],['male'],"['serious', '']",1,['car'],[],[],[],Sa Maison,Pieta'
494571,,2,2,"[42, None]","['', '']","['serious', '']",2,"['motorcycle', 'car']",[],[],[],Bella Vista Street,San Gwann
494727,,2,1,[82],['male'],"['', 'serious']",1,['car'],[],[],[],Triq Marsalforn,Marsalforn
494856,,2,1,[58],['male'],"['grievous', '']",1,['motorcycle'],[],[],[],Triq ir-Repubblika,Rabat
494910,,2,2,"[28, 33]","['female', 'male']","['', 'grievous']",2,"['car', 'motorcycle']",[],[],[],Triq Sant Antnin,Marsascala
495320,2022-03-19 00:00:00,1,1,[None],[''],[''],7,"['car', '', '', '', '', '', '']",[],[],[],"Naxxar Road, Birkirkara",Birkirkara
495442,,1,1,[None],[''],['none'],1,['car'],[],[],['bypass'],Mriehel bypass,Mriehel
495504,,2,2,"[47, 53]","['', 'female']","['grievous', '']",2,"['motorcycle', 'car']",[],[],[],Triq l-Imgarr,Qala
495595,,4,1,[None],[''],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],['medical episode'],['state road'],D8 state road,"Bunica, Croatia"
495731,,4,1,[None],[''],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],['medical episode'],['state road'],D8 state road,"Bunica, Croatia"
495807,,7,3,"[49, 19, 50]","['male', 'male', 'male']","['', '', '', '', 'slight', 'serious', 'slight']",3,"['car', 'car', 'car']",[],[],['bypass'],Gudja Bypass,Gudja
495802,2025-07-16 00:00:00,1,1,[],[''],['critical'],1,['car'],[],[],[],,Attard
495896,2025-10-02 00:00:00,4,1,[],[''],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],[],D8 state road,Bunica
495942,2024-09-23 00:00:00,2,2,[],"['', '']","['none', 'none']",2,"['car', 'motorcycle']",[],[],[],Triq Censu Tabone,St Paul's Bay
496006,2025-10-05 00:00:00,2,2,[],"['', '']","['slight', 'none']",2,"['car', 'motorcycle']",[],['drunk'],['roundabout'],Saqqajja Hill,Rabat
495969,2025-07-16 00:00:00,1,1,[],[''],['critical'],1,['car'],[],[],[],,Attard
496158,2025-10-02 00:00:00,4,1,[],[''],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],[],D8 state road,Bunica
496202,2025-10-09 09:30:00,2,2,"[61, 67]","['', '']","['grievous', 'none']",2,"['motorcycle', 'car']",[],[],[],Triq il-Belt Valletta,Zurrieq
496274,2025-10-09 12:00:00,1,1,[],[''],['none'],1,['car'],[],[],[],Triq Sant Anna,Floriana
496362,2025-10-10 09:00:00,5,4,"[35, 43, 67, 55]","['', '', '', '']","['grievous', 'slight', 'none', 'none', 'none']",4,"['truck', 'motorcycle', 'car', 'car']",[],[],[],Triq l-Imgarr,Ghajnsielem
